scope,method,variable_a,variable_b,correlation,n
Xiaomi/M2006J10C,pearson,relative_optical_exposure,brightness_residual,0.11209910206570896,239
Xiaomi/M2006J10C,pearson,relative_optical_exposure,device_centered_brightness,-0.8693517411420063,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,ExposureTime,0.9283432968406499,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,FNumber,,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,ISOSpeedRatings,0.8721617515342417,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,BrightnessValue,-0.9427833065818924,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,log2_exposure_time,0.9168730586963239,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,log2_iso_gain,0.9670834454328372,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,aperture_value_from_f,,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,time_value_from_t,-0.9168730586963239,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,EV100,-0.9168730586963232,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,relative_optical_exposure,0.9168730586963232,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,combined_exposure_gain,1.0,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,sensitivity_value,0.9670834454328373,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,brightness_apex_pred,-0.9999999999999997,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,brightness_residual,0.13826446635573278,239
Xiaomi/M2006J10C,pearson,combined_exposure_gain,device_centered_brightness,-0.9427833065818926,239
Xiaomi/M2006J10C,pearson,sensitivity_value,ExposureTime,0.8224648384348168,239
Xiaomi/M2006J10C,pearson,sensitivity_value,FNumber,,239
Xiaomi/M2006J10C,pearson,sensitivity_value,ISOSpeedRatings,0.9110264608475608,239
Xiaomi/M2006J10C,pearson,sensitivity_value,BrightnessValue,-0.9086016464871647,239
Xiaomi/M2006J10C,pearson,sensitivity_value,log2_exposure_time,0.7851179149393201,239
Xiaomi/M2006J10C,pearson,sensitivity_value,log2_iso_gain,0.9999999999999998,239
Xiaomi/M2006J10C,pearson,sensitivity_value,aperture_value_from_f,,239
Xiaomi/M2006J10C,pearson,sensitivity_value,time_value_from_t,-0.7851179149393201,239
Xiaomi/M2006J10C,pearson,sensitivity_value,EV100,-0.7851179149393203,239
Xiaomi/M2006J10C,pearson,sensitivity_value,relative_optical_exposure,0.7851179149393203,239
Xiaomi/M2006J10C,pearson,sensitivity_value,combined_exposure_gain,0.9670834454328373,239
Xiaomi/M2006J10C,pearson,sensitivity_value,sensitivity_value,1.0,239
Xiaomi/M2006J10C,pearson,sensitivity_value,brightness_apex_pred,-0.9670834454328379,239
Xiaomi/M2006J10C,pearson,sensitivity_value,brightness_residual,0.14306595997921773,239
Xiaomi/M2006J10C,pearson,sensitivity_value,device_centered_brightness,-0.908601646487164,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,ExposureTime,-0.9283432968406491,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,FNumber,,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,ISOSpeedRatings,-0.8721617515342415,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,BrightnessValue,0.9427833065818922,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,log2_exposure_time,-0.9168730586963233,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,log2_iso_gain,-0.9670834454328379,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,aperture_value_from_f,,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,time_value_from_t,0.9168730586963233,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,EV100,0.9168730586963226,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,relative_optical_exposure,-0.9168730586963226,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,combined_exposure_gain,-0.9999999999999997,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,sensitivity_value,-0.9670834454328379,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,brightness_apex_pred,1.0,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,brightness_residual,-0.13826446635573295,239
Xiaomi/M2006J10C,pearson,brightness_apex_pred,device_centered_brightness,0.9427833065818926,239
Xiaomi/M2006J10C,pearson,brightness_residual,ExposureTime,0.10310674525937469,239
Xiaomi/M2006J10C,pearson,brightness_residual,FNumber,,239
Xiaomi/M2006J10C,pearson,brightness_residual,ISOSpeedRatings,0.09663818282460086,239
Xiaomi/M2006J10C,pearson,brightness_residual,BrightnessValue,0.19985043214794398,239
Xiaomi/M2006J10C,pearson,brightness_residual,log2_exposure_time,0.11209910206570892,239
Xiaomi/M2006J10C,pearson,brightness_residual,log2_iso_gain,0.1430659599792176,239
Xiaomi/M2006J10C,pearson,brightness_residual,aperture_value_from_f,,239
Xiaomi/M2006J10C,pearson,brightness_residual,time_value_from_t,-0.11209910206570892,239
Xiaomi/M2006J10C,pearson,brightness_residual,EV100,-0.11209910206570896,239
Xiaomi/M2006J10C,pearson,brightness_residual,relative_optical_exposure,0.11209910206570896,239
Xiaomi/M2006J10C,pearson,brightness_residual,combined_exposure_gain,0.13826446635573278,239
Xiaomi/M2006J10C,pearson,brightness_residual,sensitivity_value,0.14306595997921773,239
Xiaomi/M2006J10C,pearson,brightness_residual,brightness_apex_pred,-0.13826446635573295,239
Xiaomi/M2006J10C,pearson,brightness_residual,brightness_residual,1.0,239
Xiaomi/M2006J10C,pearson,brightness_residual,device_centered_brightness,0.1998504321479442,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,ExposureTime,-0.8837267572932721,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,FNumber,,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,ISOSpeedRatings,-0.8303223221650948,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,BrightnessValue,1.0,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,log2_exposure_time,-0.8693517411420063,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,log2_iso_gain,-0.9086016464871645,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,aperture_value_from_f,,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,time_value_from_t,0.8693517411420063,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,EV100,0.8693517411420063,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,relative_optical_exposure,-0.8693517411420063,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,combined_exposure_gain,-0.9427833065818926,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,sensitivity_value,-0.908601646487164,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,brightness_apex_pred,0.9427833065818926,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,brightness_residual,0.1998504321479442,239
Xiaomi/M2006J10C,pearson,device_centered_brightness,device_centered_brightness,1.0,239
Xiaomi/M2006J10C,spearman,ExposureTime,ExposureTime,1.0,239
Xiaomi/M2006J10C,spearman,ExposureTime,FNumber,,239
Xiaomi/M2006J10C,spearman,ExposureTime,ISOSpeedRatings,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,ExposureTime,BrightnessValue,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,ExposureTime,log2_exposure_time,1.0,239
Xiaomi/M2006J10C,spearman,ExposureTime,log2_iso_gain,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,ExposureTime,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,ExposureTime,time_value_from_t,-1.0,239
Xiaomi/M2006J10C,spearman,ExposureTime,EV100,-1.0,239
Xiaomi/M2006J10C,spearman,ExposureTime,relative_optical_exposure,1.0,239
Xiaomi/M2006J10C,spearman,ExposureTime,combined_exposure_gain,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,ExposureTime,sensitivity_value,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,ExposureTime,brightness_apex_pred,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,ExposureTime,brightness_residual,-0.06091047690856605,239
Xiaomi/M2006J10C,spearman,ExposureTime,device_centered_brightness,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,FNumber,ExposureTime,,239
Xiaomi/M2006J10C,spearman,FNumber,FNumber,,239
Xiaomi/M2006J10C,spearman,FNumber,ISOSpeedRatings,,239
Xiaomi/M2006J10C,spearman,FNumber,BrightnessValue,,239
Xiaomi/M2006J10C,spearman,FNumber,log2_exposure_time,,239
Xiaomi/M2006J10C,spearman,FNumber,log2_iso_gain,,239
Xiaomi/M2006J10C,spearman,FNumber,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,FNumber,time_value_from_t,,239
Xiaomi/M2006J10C,spearman,FNumber,EV100,,239
Xiaomi/M2006J10C,spearman,FNumber,relative_optical_exposure,,239
Xiaomi/M2006J10C,spearman,FNumber,combined_exposure_gain,,239
Xiaomi/M2006J10C,spearman,FNumber,sensitivity_value,,239
Xiaomi/M2006J10C,spearman,FNumber,brightness_apex_pred,,239
Xiaomi/M2006J10C,spearman,FNumber,brightness_residual,,239
Xiaomi/M2006J10C,spearman,FNumber,device_centered_brightness,,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,ExposureTime,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,FNumber,,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,ISOSpeedRatings,1.0,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,BrightnessValue,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,log2_exposure_time,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,log2_iso_gain,1.0,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,time_value_from_t,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,EV100,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,relative_optical_exposure,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,combined_exposure_gain,0.960374157065499,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,sensitivity_value,1.0,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,brightness_apex_pred,-0.960374157065499,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,brightness_residual,-0.09514689502075155,239
Xiaomi/M2006J10C,spearman,ISOSpeedRatings,device_centered_brightness,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,BrightnessValue,ExposureTime,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,BrightnessValue,FNumber,,239
Xiaomi/M2006J10C,spearman,BrightnessValue,ISOSpeedRatings,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,BrightnessValue,BrightnessValue,1.0,239
Xiaomi/M2006J10C,spearman,BrightnessValue,log2_exposure_time,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,BrightnessValue,log2_iso_gain,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,BrightnessValue,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,BrightnessValue,time_value_from_t,0.8734162280275802,239
Xiaomi/M2006J10C,spearman,BrightnessValue,EV100,0.8734162280275802,239
Xiaomi/M2006J10C,spearman,BrightnessValue,relative_optical_exposure,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,BrightnessValue,combined_exposure_gain,-0.9372926358583055,239
Xiaomi/M2006J10C,spearman,BrightnessValue,sensitivity_value,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,BrightnessValue,brightness_apex_pred,0.9372926358583055,239
Xiaomi/M2006J10C,spearman,BrightnessValue,brightness_residual,0.3060697342469786,239
Xiaomi/M2006J10C,spearman,BrightnessValue,device_centered_brightness,1.0,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,ExposureTime,1.0,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,FNumber,,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,ISOSpeedRatings,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,BrightnessValue,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,log2_exposure_time,1.0,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,log2_iso_gain,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,time_value_from_t,-1.0,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,EV100,-1.0,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,relative_optical_exposure,1.0,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,combined_exposure_gain,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,sensitivity_value,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,brightness_apex_pred,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,brightness_residual,-0.06091047690856605,239
Xiaomi/M2006J10C,spearman,log2_exposure_time,device_centered_brightness,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,ExposureTime,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,FNumber,,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,ISOSpeedRatings,1.0,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,BrightnessValue,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,log2_exposure_time,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,log2_iso_gain,1.0,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,time_value_from_t,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,EV100,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,relative_optical_exposure,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,combined_exposure_gain,0.960374157065499,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,sensitivity_value,1.0,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,brightness_apex_pred,-0.960374157065499,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,brightness_residual,-0.09514689502075155,239
Xiaomi/M2006J10C,spearman,log2_iso_gain,device_centered_brightness,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,ExposureTime,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,FNumber,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,ISOSpeedRatings,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,BrightnessValue,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,log2_exposure_time,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,log2_iso_gain,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,time_value_from_t,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,EV100,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,relative_optical_exposure,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,combined_exposure_gain,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,sensitivity_value,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,brightness_apex_pred,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,brightness_residual,,239
Xiaomi/M2006J10C,spearman,aperture_value_from_f,device_centered_brightness,,239
Xiaomi/M2006J10C,spearman,time_value_from_t,ExposureTime,-1.0,239
Xiaomi/M2006J10C,spearman,time_value_from_t,FNumber,,239
Xiaomi/M2006J10C,spearman,time_value_from_t,ISOSpeedRatings,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,time_value_from_t,BrightnessValue,0.8734162280275802,239
Xiaomi/M2006J10C,spearman,time_value_from_t,log2_exposure_time,-1.0,239
Xiaomi/M2006J10C,spearman,time_value_from_t,log2_iso_gain,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,time_value_from_t,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,time_value_from_t,time_value_from_t,1.0,239
Xiaomi/M2006J10C,spearman,time_value_from_t,EV100,1.0,239
Xiaomi/M2006J10C,spearman,time_value_from_t,relative_optical_exposure,-1.0,239
Xiaomi/M2006J10C,spearman,time_value_from_t,combined_exposure_gain,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,time_value_from_t,sensitivity_value,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,time_value_from_t,brightness_apex_pred,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,time_value_from_t,brightness_residual,0.06091047690856605,239
Xiaomi/M2006J10C,spearman,time_value_from_t,device_centered_brightness,0.8734162280275802,239
Xiaomi/M2006J10C,spearman,EV100,ExposureTime,-1.0,239
Xiaomi/M2006J10C,spearman,EV100,FNumber,,239
Xiaomi/M2006J10C,spearman,EV100,ISOSpeedRatings,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,EV100,BrightnessValue,0.8734162280275802,239
Xiaomi/M2006J10C,spearman,EV100,log2_exposure_time,-1.0,239
Xiaomi/M2006J10C,spearman,EV100,log2_iso_gain,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,EV100,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,EV100,time_value_from_t,1.0,239
Xiaomi/M2006J10C,spearman,EV100,EV100,1.0,239
Xiaomi/M2006J10C,spearman,EV100,relative_optical_exposure,-1.0,239
Xiaomi/M2006J10C,spearman,EV100,combined_exposure_gain,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,EV100,sensitivity_value,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,EV100,brightness_apex_pred,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,EV100,brightness_residual,0.06091047690856605,239
Xiaomi/M2006J10C,spearman,EV100,device_centered_brightness,0.8734162280275802,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,ExposureTime,1.0,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,FNumber,,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,ISOSpeedRatings,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,BrightnessValue,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,log2_exposure_time,1.0,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,log2_iso_gain,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,time_value_from_t,-1.0,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,EV100,-1.0,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,relative_optical_exposure,1.0,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,combined_exposure_gain,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,sensitivity_value,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,brightness_apex_pred,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,brightness_residual,-0.06091047690856605,239
Xiaomi/M2006J10C,spearman,relative_optical_exposure,device_centered_brightness,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,ExposureTime,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,FNumber,,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,ISOSpeedRatings,0.960374157065499,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,BrightnessValue,-0.9372926358583055,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,log2_exposure_time,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,log2_iso_gain,0.960374157065499,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,time_value_from_t,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,EV100,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,relative_optical_exposure,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,combined_exposure_gain,1.0,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,sensitivity_value,0.960374157065499,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,brightness_apex_pred,-1.0,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,brightness_residual,-0.08988368234803468,239
Xiaomi/M2006J10C,spearman,combined_exposure_gain,device_centered_brightness,-0.9372926358583055,239
Xiaomi/M2006J10C,spearman,sensitivity_value,ExposureTime,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,sensitivity_value,FNumber,,239
Xiaomi/M2006J10C,spearman,sensitivity_value,ISOSpeedRatings,1.0,239
Xiaomi/M2006J10C,spearman,sensitivity_value,BrightnessValue,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,sensitivity_value,log2_exposure_time,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,sensitivity_value,log2_iso_gain,1.0,239
Xiaomi/M2006J10C,spearman,sensitivity_value,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,sensitivity_value,time_value_from_t,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,sensitivity_value,EV100,-0.7948027516900019,239
Xiaomi/M2006J10C,spearman,sensitivity_value,relative_optical_exposure,0.7948027516900019,239
Xiaomi/M2006J10C,spearman,sensitivity_value,combined_exposure_gain,0.960374157065499,239
Xiaomi/M2006J10C,spearman,sensitivity_value,sensitivity_value,1.0,239
Xiaomi/M2006J10C,spearman,sensitivity_value,brightness_apex_pred,-0.960374157065499,239
Xiaomi/M2006J10C,spearman,sensitivity_value,brightness_residual,-0.09514689502075155,239
Xiaomi/M2006J10C,spearman,sensitivity_value,device_centered_brightness,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,ExposureTime,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,FNumber,,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,ISOSpeedRatings,-0.960374157065499,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,BrightnessValue,0.9372926358583055,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,log2_exposure_time,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,log2_iso_gain,-0.960374157065499,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,time_value_from_t,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,EV100,0.9268650888105099,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,relative_optical_exposure,-0.9268650888105099,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,combined_exposure_gain,-1.0,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,sensitivity_value,-0.960374157065499,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,brightness_apex_pred,1.0,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,brightness_residual,0.08988368234803468,239
Xiaomi/M2006J10C,spearman,brightness_apex_pred,device_centered_brightness,0.9372926358583055,239
Xiaomi/M2006J10C,spearman,brightness_residual,ExposureTime,-0.06091047690856605,239
Xiaomi/M2006J10C,spearman,brightness_residual,FNumber,,239
Xiaomi/M2006J10C,spearman,brightness_residual,ISOSpeedRatings,-0.09514689502075155,239
Xiaomi/M2006J10C,spearman,brightness_residual,BrightnessValue,0.3060697342469786,239
Xiaomi/M2006J10C,spearman,brightness_residual,log2_exposure_time,-0.06091047690856605,239
Xiaomi/M2006J10C,spearman,brightness_residual,log2_iso_gain,-0.09514689502075155,239
Xiaomi/M2006J10C,spearman,brightness_residual,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,brightness_residual,time_value_from_t,0.06091047690856605,239
Xiaomi/M2006J10C,spearman,brightness_residual,EV100,0.06091047690856605,239
Xiaomi/M2006J10C,spearman,brightness_residual,relative_optical_exposure,-0.06091047690856605,239
Xiaomi/M2006J10C,spearman,brightness_residual,combined_exposure_gain,-0.08988368234803468,239
Xiaomi/M2006J10C,spearman,brightness_residual,sensitivity_value,-0.09514689502075155,239
Xiaomi/M2006J10C,spearman,brightness_residual,brightness_apex_pred,0.08988368234803468,239
Xiaomi/M2006J10C,spearman,brightness_residual,brightness_residual,1.0,239
Xiaomi/M2006J10C,spearman,brightness_residual,device_centered_brightness,0.3060697342469786,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,ExposureTime,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,FNumber,,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,ISOSpeedRatings,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,BrightnessValue,1.0,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,log2_exposure_time,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,log2_iso_gain,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,aperture_value_from_f,,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,time_value_from_t,0.8734162280275802,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,EV100,0.8734162280275802,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,relative_optical_exposure,-0.8734162280275802,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,combined_exposure_gain,-0.9372926358583055,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,sensitivity_value,-0.9033210359857784,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,brightness_apex_pred,0.9372926358583055,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,brightness_residual,0.3060697342469786,239
Xiaomi/M2006J10C,spearman,device_centered_brightness,device_centered_brightness,1.0,239
