subject_id,capture_id,roi,profiled_parameter,fixed_u,fixed_value,logrmse,success,grid_kind,conditional_theta
p047,p047_neutral_front,right_cheek,f_blood,0.0,0.0,0.44510944089415555,True,base_or_optimum,"[0.13474723630782315,0.0,0.9370961459353566]"
p047,p047_neutral_front,right_cheek,f_blood,0.02,0.002,0.43592211480304366,True,base_or_optimum,"[0.1313500329936545,0.002,1.2354004283526484e-30]"
p047,p047_neutral_front,right_cheek,f_blood,0.04,0.004,0.42847931738286454,True,base_or_optimum,"[0.12868745174678478,0.004,2.962221206285221e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.06,0.006,0.4221121716520321,True,base_or_optimum,"[0.12642909730245516,0.006,3.538223236177622e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.08,0.008,0.4164701910235505,True,base_or_optimum,"[0.12443992207468825,0.008,6.093156092182203e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.1,0.010000000000000002,0.41136051259227174,True,base_or_optimum,"[0.12264804001167645,0.010000000000000002,4.14915509027333e-23]"
p047,p047_neutral_front,right_cheek,f_blood,0.12,0.012,0.40666408690198064,True,base_or_optimum,"[0.12100944605310278,0.012,5.344631056366605e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.14,0.014000000000000002,0.4023012253570319,True,base_or_optimum,"[0.11949461056840077,0.014000000000000002,2.0382382676375654e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.16,0.016,0.3982153821505584,True,base_or_optimum,"[0.11808258790042861,0.016,3.0320232147209003e-23]"
p047,p047_neutral_front,right_cheek,f_blood,0.18,0.018,0.3943646412008831,True,base_or_optimum,"[0.11675786427223497,0.018,8.700817566264537e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.2,0.020000000000000004,0.3907168612964596,True,base_or_optimum,"[0.11550843069714682,0.020000000000000004,1.7689302861993503e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.22,0.022000000000000002,0.3872467232778364,True,base_or_optimum,"[0.11432485718271111,0.022000000000000002,6.093343389715525e-29]"
p047,p047_neutral_front,right_cheek,f_blood,0.24,0.024,0.383933839528084,True,base_or_optimum,"[0.11319956087194934,0.024,1.3567581271516608e-29]"
p047,p047_neutral_front,right_cheek,f_blood,0.26,0.026000000000000002,0.38076149194549913,True,base_or_optimum,"[0.1121262759567155,0.026000000000000002,1.847241978056418e-21]"
p047,p047_neutral_front,right_cheek,f_blood,0.28,0.028000000000000004,0.3777157597417016,True,base_or_optimum,"[0.11109979850257747,0.028000000000000004,7.889665960162324e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.3,0.03,0.3747848987769961,True,base_or_optimum,"[0.11011571535406682,0.03,4.7979392363360765e-20]"
p047,p047_neutral_front,right_cheek,f_blood,0.32,0.032,0.37195888872924443,True,base_or_optimum,"[0.10917028707422376,0.032,6.028392829557406e-20]"
p047,p047_neutral_front,right_cheek,f_blood,0.34,0.034,0.3692290955130258,True,base_or_optimum,"[0.1082602745631734,0.034,1.4667095646278172e-23]"
p047,p047_neutral_front,right_cheek,f_blood,0.36,0.036,0.3665880148398464,True,base_or_optimum,"[0.10738284645242746,0.036,1.2360039099095268e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.38,0.038000000000000006,0.3640290741674754,True,base_or_optimum,"[0.10653553525503552,0.038000000000000006,6.827786833329072e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.4,0.04000000000000001,0.3615464774848753,True,base_or_optimum,"[0.10571617642913686,0.04000000000000001,7.151776843991656e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.42,0.042,0.3591350820663744,True,base_or_optimum,"[0.10492283202553573,0.042,1.887162058674168e-23]"
p047,p047_neutral_front,right_cheek,f_blood,0.44,0.044000000000000004,0.3567902994549093,True,base_or_optimum,"[0.10415377522072886,0.044000000000000004,5.058306919572255e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.46,0.046000000000000006,0.35450801506381574,True,base_or_optimum,"[0.10340746257907153,0.046000000000000006,8.619267434687606e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.48,0.048,0.35228452226612406,True,base_or_optimum,"[0.10268248935176626,0.048,9.890184010675157e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.5,0.05,0.35011646788595363,True,base_or_optimum,"[0.1019776140561902,0.05,4.903522551782701e-21]"
p047,p047_neutral_front,right_cheek,f_blood,0.52,0.052000000000000005,0.34800080675736855,True,base_or_optimum,"[0.1012916813209745,0.052000000000000005,4.26294926616772e-21]"
p047,p047_neutral_front,right_cheek,f_blood,0.54,0.054000000000000006,0.34593476356313174,True,base_or_optimum,"[0.10062364531931187,0.054000000000000006,9.45865186340878e-21]"
p047,p047_neutral_front,right_cheek,f_blood,0.56,0.05600000000000001,0.34391580056956794,True,base_or_optimum,"[0.09997255098495285,0.05600000000000001,2.006001008513049e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.58,0.057999999999999996,0.3419415901755544,True,base_or_optimum,"[0.09933752058414926,0.057999999999999996,3.287541843100367e-17]"
p047,p047_neutral_front,right_cheek,f_blood,0.6,0.06,0.34000999142169913,True,base_or_optimum,"[0.09871776138690834,0.06,2.5847760992207873e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.62,0.062,0.338119029779954,True,base_or_optimum,"[0.09811251257140557,0.062,4.046325082793622e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.64,0.064,0.33626687967817254,True,base_or_optimum,"[0.09752108589149251,0.064,2.5544020256879927e-29]"
p047,p047_neutral_front,right_cheek,f_blood,0.66,0.066,0.33445184931862876,True,base_or_optimum,"[0.0969428607263066,0.066,4.144947895690055e-29]"
p047,p047_neutral_front,right_cheek,f_blood,0.68,0.068,0.3326723674314779,True,base_or_optimum,"[0.09637723676891272,0.068,1.0869353445112461e-29]"
p047,p047_neutral_front,right_cheek,f_blood,0.7000000000000001,0.07,0.3309269716689691,True,base_or_optimum,"[0.09582367074072218,0.07,2.196728312201045e-21]"
p047,p047_neutral_front,right_cheek,f_blood,0.72,0.072,0.32921429839784555,True,base_or_optimum,"[0.0952816270960264,0.072,9.745637617160248e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.74,0.074,0.32753307368883716,True,base_or_optimum,"[0.09475065601516405,0.074,2.059198639420066e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.76,0.07600000000000001,0.3258821053354902,True,base_or_optimum,"[0.0942302759695308,0.07600000000000001,2.4967177376638134e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.78,0.07800000000000001,0.32426027576191235,True,base_or_optimum,"[0.09372009822388765,0.07800000000000001,6.709414396970833e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.8,0.08000000000000002,0.3226665357009936,True,base_or_optimum,"[0.09321970774056294,0.08000000000000002,8.132697801857925e-23]"
p047,p047_neutral_front,right_cheek,f_blood,0.8200000000000001,0.08200000000000002,0.3210998985430986,True,base_or_optimum,"[0.09272873452079489,0.08200000000000002,7.750416217025714e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.84,0.084,0.31955943527016367,True,base_or_optimum,"[0.09224683301032266,0.084,4.996125764527297e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.86,0.08600000000000001,0.3180442699026381,True,base_or_optimum,"[0.09177366999932711,0.08600000000000001,1.7623116037666757e-18]"
p047,p047_neutral_front,right_cheek,f_blood,0.88,0.08800000000000001,0.3165535753971839,True,base_or_optimum,"[0.09130893616385406,0.08800000000000001,1.0667285240748051e-18]"
p047,p047_neutral_front,right_cheek,f_blood,0.9,0.09000000000000001,0.3150865699417045,True,base_or_optimum,"[0.0908523422980928,0.09000000000000001,6.1840845781419266e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.92,0.09200000000000001,0.31364251360165113,True,base_or_optimum,"[0.09040359724943606,0.09200000000000001,3.8859536840144367e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.925,0.09250000000000001,0.3132850023431088,True,refinement_delta_0p005,"[0.09029261111104234,0.09250000000000001,8.065584112195286e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.9275,0.09275,0.31310676477003363,True,refinement_delta_0p005,"[0.09023728829608764,0.09275,1.1750964066374508e-20]"
p047,p047_neutral_front,right_cheek,f_blood,0.92875,0.092875,0.3130177749225283,True,refinement_delta_0p005,"[0.09020967847010448,0.092875,1.521333507543137e-23]"
p047,p047_neutral_front,right_cheek,f_blood,0.93,0.09300000000000001,0.312928870816755,True,refinement_delta_0p005,"[0.09018209022031683,0.09300000000000001,5.8475837162684335e-25]"
p047,p047_neutral_front,right_cheek,f_blood,0.9400000000000001,0.09400000000000001,0.31222070527774415,True,base_or_optimum,"[0.08996244499642207,0.09400000000000001,6.781564609327087e-22]"
p047,p047_neutral_front,right_cheek,f_blood,0.96,0.096,0.310820479940465,True,base_or_optimum,"[0.08952863975869467,0.096,6.858078806004221e-24]"
p047,p047_neutral_front,right_cheek,f_blood,0.98,0.098,0.3094412061111979,True,base_or_optimum,"[0.0891019361534484,0.098,2.989560880457868e-23]"
p047,p047_neutral_front,right_cheek,f_blood,1.0,0.1,0.3080822835636496,True,base_or_optimum,"[0.08868210516015952,0.1,3.8611240030326795e-22]"
p047,p047_neutral_front,right_cheek,s,0.0,0.0,0.30808228356364975,True,base_or_optimum,"[0.08868210518773446,0.09999999999999999,0.0]"
p047,p047_neutral_front,right_cheek,s,0.02,0.02,0.30901238304829687,True,base_or_optimum,"[0.08882507248064389,0.09999999999999999,0.02]"
p047,p047_neutral_front,right_cheek,s,0.04,0.04,0.30996324959930394,True,base_or_optimum,"[0.0889712775268751,0.09999999999999999,0.04]"
p047,p047_neutral_front,right_cheek,s,0.06,0.06,0.3109351605366829,True,base_or_optimum,"[0.0891207786283866,0.09999999999999999,0.06]"
p047,p047_neutral_front,right_cheek,s,0.08,0.08,0.311928410327461,True,base_or_optimum,"[0.08927360461871739,0.09999999999999999,0.08]"
p047,p047_neutral_front,right_cheek,s,0.1,0.1,0.31294331122986485,True,base_or_optimum,"[0.0894298021512041,0.09999999999999999,0.1]"
p047,p047_neutral_front,right_cheek,s,0.10250000000000001,0.10250000000000001,0.3130717124533255,True,refinement_delta_0p005,"[0.08944956782438067,0.09999999999999999,0.10250000000000001]"
p047,p047_neutral_front,right_cheek,s,0.10375000000000001,0.10375000000000001,0.3131360420640584,True,refinement_delta_0p005,"[0.08945947427093431,0.09999999999999999,0.10375000000000001]"
p047,p047_neutral_front,right_cheek,s,0.10500000000000001,0.10500000000000001,0.3132004577857573,True,refinement_delta_0p005,"[0.08946939004629917,0.09999999999999999,0.10500000000000001]"
p047,p047_neutral_front,right_cheek,s,0.11,0.11,0.3134589834685887,True,refinement_delta_0p005,"[0.0895091906953096,0.09999999999999999,0.11]"
p047,p047_neutral_front,right_cheek,s,0.12,0.12,0.31398019401165583,True,base_or_optimum,"[0.08958942895164322,0.09999999999999999,0.12]"
p047,p047_neutral_front,right_cheek,s,0.14,0.14,0.31503940874733455,True,base_or_optimum,"[0.08975253774425648,0.09999999999999999,0.14]"
p047,p047_neutral_front,right_cheek,s,0.16,0.16,0.3161213256997365,True,base_or_optimum,"[0.08991917817235388,0.09999999999999999,0.16]"
p047,p047_neutral_front,right_cheek,s,0.18,0.18,0.31722633629235636,True,base_or_optimum,"[0.09008942143136307,0.09999999999999999,0.18]"
p047,p047_neutral_front,right_cheek,s,0.2,0.2,0.318354854179747,True,base_or_optimum,"[0.09026332844068584,0.09999999999999999,0.2]"
p047,p047_neutral_front,right_cheek,s,0.22,0.22,0.31950731642432856,True,base_or_optimum,"[0.09044096150709953,0.09999999999999999,0.22]"
p047,p047_neutral_front,right_cheek,s,0.24,0.24,0.3206841847892224,True,base_or_optimum,"[0.09062239933634937,0.09999999999999999,0.24]"
p047,p047_neutral_front,right_cheek,s,0.26,0.26,0.32188594715798097,True,base_or_optimum,"[0.09080772059676681,0.09999999999999999,0.26]"
p047,p047_neutral_front,right_cheek,s,0.28,0.28,0.3231131190936817,True,base_or_optimum,"[0.0909970065979843,0.09999999999999999,0.28]"
p047,p047_neutral_front,right_cheek,s,0.3,0.3,0.3243662455515735,True,base_or_optimum,"[0.09119034567200471,0.09999999999999999,0.3]"
p047,p047_neutral_front,right_cheek,s,0.32,0.32,0.32564590276146144,True,base_or_optimum,"[0.09138783076883454,0.09999999999999999,0.32]"
p047,p047_neutral_front,right_cheek,s,0.34,0.34,0.3269527002983437,True,base_or_optimum,"[0.09158955509017985,0.09999999999999999,0.34]"
p047,p047_neutral_front,right_cheek,s,0.36,0.36,0.3282872833624636,True,base_or_optimum,"[0.09179564468291405,0.09999999999999999,0.36]"
p047,p047_neutral_front,right_cheek,s,0.38,0.38,0.32965033529305376,True,base_or_optimum,"[0.09200619125571406,0.09999999999999999,0.38]"
p047,p047_neutral_front,right_cheek,s,0.4,0.4,0.33104258034365874,True,base_or_optimum,"[0.0922213089967213,0.09999999999999999,0.4]"
p047,p047_neutral_front,right_cheek,s,0.42,0.42,0.332464786751162,True,base_or_optimum,"[0.09244115765442901,0.09999999999999999,0.42]"
p047,p047_neutral_front,right_cheek,s,0.44,0.44,0.33391777013555946,True,base_or_optimum,"[0.09266583227199189,0.09999999999999999,0.44]"
p047,p047_neutral_front,right_cheek,s,0.46,0.46,0.3354023972735325,True,base_or_optimum,"[0.09289549859794652,0.09999999999999999,0.46]"
p047,p047_neutral_front,right_cheek,s,0.48,0.48,0.3369195902955628,True,base_or_optimum,"[0.09313029863883726,0.09999999999999999,0.48]"
p047,p047_neutral_front,right_cheek,s,0.5,0.5,0.33847033136491006,True,base_or_optimum,"[0.09337041031297039,0.09999999999999999,0.5]"
p047,p047_neutral_front,right_cheek,s,0.52,0.52,0.3400556679063562,True,base_or_optimum,"[0.093615987409202,0.09999999999999999,0.52]"
p047,p047_neutral_front,right_cheek,s,0.54,0.54,0.341676718464704,True,base_or_optimum,"[0.09386723241067252,0.09999999999999999,0.54]"
p047,p047_neutral_front,right_cheek,s,0.56,0.56,0.3433346792871265,True,base_or_optimum,"[0.09412435223522818,0.09999999999999999,0.56]"
p047,p047_neutral_front,right_cheek,s,0.58,0.58,0.3450308317409535,True,base_or_optimum,"[0.09438753903054085,0.09999999999999999,0.58]"
p047,p047_neutral_front,right_cheek,s,0.6,0.6,0.34676655069947776,True,base_or_optimum,"[0.09465702794740606,0.09999999999999999,0.6]"
p047,p047_neutral_front,right_cheek,s,0.62,0.62,0.3485433140543261,True,base_or_optimum,"[0.0949330722528109,0.09999999999999999,0.62]"
p047,p047_neutral_front,right_cheek,s,0.64,0.64,0.3503627135447721,True,base_or_optimum,"[0.09521594155828016,0.09999999999999999,0.64]"
p047,p047_neutral_front,right_cheek,s,0.66,0.66,0.35222646713401257,True,base_or_optimum,"[0.09550592202214221,0.09999999999999999,0.66]"
p047,p047_neutral_front,right_cheek,s,0.68,0.68,0.3541364332117377,True,base_or_optimum,"[0.09580332011729409,0.09999999999999999,0.68]"
p047,p047_neutral_front,right_cheek,s,0.7000000000000001,0.7000000000000001,0.3560946269644714,True,base_or_optimum,"[0.09610847899781337,0.09999999999999999,0.7000000000000001]"
p047,p047_neutral_front,right_cheek,s,0.72,0.72,0.35810323933381694,True,base_or_optimum,"[0.09642176880593806,0.09999999999999999,0.72]"
p047,p047_neutral_front,right_cheek,s,0.74,0.74,0.36016465908313183,True,base_or_optimum,"[0.09674359251568646,0.09999999999999999,0.74]"
p047,p047_neutral_front,right_cheek,s,0.76,0.76,0.3622814986224643,True,base_or_optimum,"[0.09707438866244014,0.09999999999999999,0.76]"
p047,p047_neutral_front,right_cheek,s,0.78,0.78,0.36445662440957255,True,base_or_optimum,"[0.09741461939114814,0.09999999999999999,0.78]"
p047,p047_neutral_front,right_cheek,s,0.8,0.8,0.3666931929653959,True,base_or_optimum,"[0.09776485546308272,0.09999999999999999,0.8]"
p047,p047_neutral_front,right_cheek,s,0.8200000000000001,0.8200000000000001,0.3689946938345452,True,base_or_optimum,"[0.09812565377058122,0.09999999999999999,0.8200000000000001]"
p047,p047_neutral_front,right_cheek,s,0.84,0.84,0.37136500121380783,True,base_or_optimum,"[0.09849768024849101,0.09999999999999999,0.84]"
p047,p047_neutral_front,right_cheek,s,0.86,0.86,0.37380843650420503,True,base_or_optimum,"[0.09888165474700934,0.09999999999999999,0.86]"
p047,p047_neutral_front,right_cheek,s,0.88,0.88,0.37632984477581627,True,base_or_optimum,"[0.09927840439075997,0.09999999999999999,0.88]"
p047,p047_neutral_front,right_cheek,s,0.9,0.9,0.3789346891594255,True,base_or_optimum,"[0.09968884351431129,0.09999999999999999,0.9]"
p047,p047_neutral_front,right_cheek,s,0.92,0.92,0.3816291686353148,True,base_or_optimum,"[0.10011401587273085,0.09999999999999999,0.92]"
p047,p047_neutral_front,right_cheek,s,0.9400000000000001,0.9400000000000001,0.38442036679532854,True,base_or_optimum,"[0.10055512014022178,0.09999999999999999,0.9400000000000001]"
p047,p047_neutral_front,right_cheek,s,0.96,0.96,0.38731644226213513,True,base_or_optimum,"[0.10101352663685477,0.09999999999999999,0.96]"
p047,p047_neutral_front,right_cheek,s,0.98,0.98,0.390326876139697,True,base_or_optimum,"[0.10149082633848457,0.09999999999999999,0.98]"
p047,p047_neutral_front,right_cheek,s,1.0,1.0,0.39346279912793164,True,base_or_optimum,"[0.10198889807569615,0.09999999999999999,1.0]"
p048,p048_neutral_front,left_cheek,f_mel,0.0,0.0,0.41837818697149876,True,base_or_optimum,"[0.0,0.09999999999999999,2.921748301418491e-14]"
p048,p048_neutral_front,left_cheek,f_mel,0.02,0.0086,0.33842736632274917,True,base_or_optimum,"[0.0086,0.09999999999999999,4.61463910182541e-14]"
p048,p048_neutral_front,left_cheek,f_mel,0.04,0.0172,0.2670403382055946,True,base_or_optimum,"[0.0172,0.09999999999999999,2.262740294248984e-14]"
p048,p048_neutral_front,left_cheek,f_mel,0.06,0.0258,0.20879668552964892,True,base_or_optimum,"[0.0258,0.09999999999999999,1.6991413126462958e-12]"
p048,p048_neutral_front,left_cheek,f_mel,0.08,0.0344,0.1725678937190169,True,base_or_optimum,"[0.0344,0.09999999999999999,1.1731390817907184e-07]"
p048,p048_neutral_front,left_cheek,f_mel,0.08162230560332055,0.035097591409427836,0.17094461133746558,True,refinement_delta_0p005,"[0.035097591409427836,0.09999999999999998,0.0065923313330186655]"
p048,p048_neutral_front,left_cheek,f_mel,0.0832446112066411,0.03579518281885567,0.16953460770388498,True,refinement_delta_0p005,"[0.03579518281885567,0.09999999999999999,0.015911578023225407]"
p048,p048_neutral_front,left_cheek,f_mel,0.0864892224132822,0.037190365637711345,0.16736271038400757,True,refinement_delta_0p005,"[0.037190365637711345,0.09999999999999999,0.035470784540583916]"
p048,p048_neutral_front,left_cheek,f_mel,0.09297844482656441,0.0399807312754227,0.16563227139783945,True,base_or_optimum,"[0.0399807312754227,0.09999999999999999,0.07832006567187239]"
p048,p048_neutral_front,left_cheek,f_mel,0.1,0.043000000000000003,0.16758255119910997,True,base_or_optimum,"[0.043000000000000003,0.09999999999999999,0.13029797724931777]"
p048,p048_neutral_front,left_cheek,f_mel,0.10250000000000001,0.044075,0.1691763227869068,True,refinement_delta_0p005,"[0.044075,0.09999999999999999,0.15017629596782608]"
p048,p048_neutral_front,left_cheek,f_mel,0.10375000000000001,0.044612500000000006,0.17013888366921986,True,refinement_delta_0p005,"[0.044612500000000006,0.09999999999999999,0.16037582025143246]"
p048,p048_neutral_front,left_cheek,f_mel,0.10500000000000001,0.04515,0.1712077944060505,True,refinement_delta_0p005,"[0.04515,0.09999999999999999,0.1707448398038034]"
p048,p048_neutral_front,left_cheek,f_mel,0.11,0.0473,0.17609571367664126,True,refinement_delta_0p005,"[0.0473,0.09234118177344591,0.1526727980275297]"
p048,p048_neutral_front,left_cheek,f_mel,0.12,0.0516,0.18660449318676542,True,base_or_optimum,"[0.0516,0.07469285722143525,0.07544349608674607]"
p048,p048_neutral_front,left_cheek,f_mel,0.14,0.060200000000000004,0.20995480242852335,True,base_or_optimum,"[0.060200000000000004,0.049204289234304394,9.436340303498338e-22]"
p048,p048_neutral_front,left_cheek,f_mel,0.16,0.0688,0.23613768038007843,True,base_or_optimum,"[0.0688,0.03135537671431467,1.7995642313467816e-18]"
p048,p048_neutral_front,left_cheek,f_mel,0.18,0.0774,0.2640812320703713,True,base_or_optimum,"[0.0774,0.018031812576842852,2.472002682701372e-22]"
p048,p048_neutral_front,left_cheek,f_mel,0.2,0.08600000000000001,0.293061003178473,True,base_or_optimum,"[0.08600000000000001,0.008434644057960598,1.5147012385900637e-23]"
p048,p048_neutral_front,left_cheek,f_mel,0.22,0.0946,0.32246697897735865,True,base_or_optimum,"[0.0946,0.0016831209972967874,2.63234821376829e-30]"
p048,p048_neutral_front,left_cheek,f_mel,0.24,0.1032,0.3529113433335574,True,base_or_optimum,"[0.1032,6.912109514431353e-16,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.26,0.1118,0.39212563621213486,True,base_or_optimum,"[0.1118,2.2845359203928605e-17,0.017694915103734]"
p048,p048_neutral_front,left_cheek,f_mel,0.28,0.12040000000000001,0.4368900621401596,True,base_or_optimum,"[0.12040000000000001,1.2346075588622814e-17,0.06753576681929585]"
p048,p048_neutral_front,left_cheek,f_mel,0.3,0.129,0.48475537390571244,True,base_or_optimum,"[0.129,2.587467422936781e-18,0.0863826171957407]"
p048,p048_neutral_front,left_cheek,f_mel,0.32,0.1376,0.5341588128831652,True,base_or_optimum,"[0.1376,1.6264682605809457e-18,0.9999999999421489]"
p048,p048_neutral_front,left_cheek,f_mel,0.34,0.1462,0.5841218766260484,True,base_or_optimum,"[0.1462,5.1150900656346364e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.36,0.1548,0.634033149086115,True,base_or_optimum,"[0.1548,9.397320841093008e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.38,0.1634,0.6835099341429188,True,base_or_optimum,"[0.1634,1.1352257332360416e-17,6.218374493105472e-08]"
p048,p048_neutral_front,left_cheek,f_mel,0.4,0.17200000000000001,0.7323132005055787,True,base_or_optimum,"[0.17200000000000001,2.0144075099465523e-18,0.9999999999890109]"
p048,p048_neutral_front,left_cheek,f_mel,0.42,0.18059999999999998,0.780295429652299,True,base_or_optimum,"[0.18059999999999998,2.4508339899171648e-17,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.44,0.1892,0.8273682735637371,True,base_or_optimum,"[0.1892,1.2169879459345089e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.46,0.1978,0.8734821598513557,True,base_or_optimum,"[0.1978,3.470475199493564e-18,0.9999999999943022]"
p048,p048_neutral_front,left_cheek,f_mel,0.48,0.2064,0.918613196431319,True,base_or_optimum,"[0.2064,3.8067877907240204e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.5,0.215,0.9627546145698623,True,base_or_optimum,"[0.215,2.094891728598625e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.52,0.2236,1.0059110870103993,True,base_or_optimum,"[0.2236,2.794166643803497e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.54,0.23220000000000002,1.0480949014811234,True,base_or_optimum,"[0.23220000000000002,1.4119816222836044e-17,1.1026134250080588e-07]"
p048,p048_neutral_front,left_cheek,f_mel,0.56,0.24080000000000001,1.0893233526476251,True,base_or_optimum,"[0.24080000000000001,3.598487541102193e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.58,0.24939999999999998,1.1296169472214213,True,base_or_optimum,"[0.24939999999999998,2.912949841804658e-18,0.9999999999957468]"
p048,p048_neutral_front,left_cheek,f_mel,0.6,0.258,1.1689981597218093,True,base_or_optimum,"[0.258,1.0077789474199241e-17,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.62,0.2666,1.207490566019881,True,base_or_optimum,"[0.2666,6.216554711682541e-19,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.64,0.2752,1.24511823905347,True,base_or_optimum,"[0.2752,1.9079641865331935e-16,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.66,0.2838,1.2819053282938886,True,base_or_optimum,"[0.2838,6.248782081937913e-19,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.68,0.2924,1.3178757690812317,True,base_or_optimum,"[0.2924,8.245774441460503e-19,0.9999999999908485]"
p048,p048_neutral_front,left_cheek,f_mel,0.7000000000000001,0.30100000000000005,1.3530530843674171,True,base_or_optimum,"[0.30100000000000005,2.8827967923713846e-18,0.9999999999964344]"
p048,p048_neutral_front,left_cheek,f_mel,0.72,0.3096,1.3874602525464357,True,base_or_optimum,"[0.3096,1.8297606553768008e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.74,0.3182,1.4211196227025602,True,base_or_optimum,"[0.3182,9.180520276701431e-18,0.999999999973785]"
p048,p048_neutral_front,left_cheek,f_mel,0.76,0.3268,1.4540528639226675,True,base_or_optimum,"[0.3268,4.336506417466676e-18,0.9999999999794617]"
p048,p048_neutral_front,left_cheek,f_mel,0.78,0.33540000000000003,1.4862809390505187,True,base_or_optimum,"[0.33540000000000003,3.1020660566216097e-19,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.8,0.34400000000000003,1.517824095906035,True,base_or_optimum,"[0.34400000000000003,1.6893580994498317e-18,0.9999999999792992]"
p048,p048_neutral_front,left_cheek,f_mel,0.8200000000000001,0.3526,1.5487018708843439,True,base_or_optimum,"[0.3526,1.3330092085498704e-19,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.84,0.36119999999999997,1.5789331012131387,True,base_or_optimum,"[0.36119999999999997,5.245525653527255e-18,0.9999999999841276]"
p048,p048_neutral_front,left_cheek,f_mel,0.86,0.36979999999999996,1.6085359431373105,True,base_or_optimum,"[0.36979999999999996,5.795403197057517e-17,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.88,0.3784,1.637527894023809,True,base_or_optimum,"[0.3784,7.0314612047162e-19,0.9999999999999986]"
p048,p048_neutral_front,left_cheek,f_mel,0.9,0.387,1.665925816912017,True,base_or_optimum,"[0.387,6.308204685735803e-17,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.92,0.3956,1.6937459664284102,True,base_or_optimum,"[0.3956,1.6658572158231949e-18,0.9999999999816483]"
p048,p048_neutral_front,left_cheek,f_mel,0.9400000000000001,0.4042,1.721004015276303,True,base_or_optimum,"[0.4042,2.0478991844091814e-18,0.9999999999777461]"
p048,p048_neutral_front,left_cheek,f_mel,0.96,0.4128,1.7477150807291097,True,base_or_optimum,"[0.4128,9.833089282342721e-17,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,0.98,0.4214,1.7738937507180979,True,base_or_optimum,"[0.4214,6.7965079963460255e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_mel,1.0,0.43,1.7995541092272733,True,base_or_optimum,"[0.43,7.473553177051086e-18,0.9999999999999999]"
p048,p048_neutral_front,left_cheek,f_blood,0.0,0.0,0.3050005368959704,True,base_or_optimum,"[0.08248933817016105,0.0,0.22094485349953175]"
p048,p048_neutral_front,left_cheek,f_blood,0.02,0.002,0.2933106286305175,True,base_or_optimum,"[0.07905426596262798,0.002,1.9502624531790485e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.04,0.004,0.28385796388878437,True,base_or_optimum,"[0.07649338789461739,0.004,6.356119788488521e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.06,0.006,0.27588340754600793,True,base_or_optimum,"[0.07435354153735978,0.006,5.786786894085235e-19]"
