model,split,latent_id,pair_type,channel,within_drift,between_drift,within_between_ratio,within_lt_between
Baseline,Joint-OOD,F13046,appearance,M,0.006524502299726009,0.021823182702064514,0.2989711624010177,True
Baseline,Joint-OOD,F13046,appearance,H,0.036035507917404175,0.10493794828653336,0.3433982511170232,True
Baseline,Joint-OOD,F13046,joint,M,0.009331148117780685,0.021823182702064514,0.4275796177474123,True
Baseline,Joint-OOD,F13046,joint,H,0.4545128345489502,0.10493794828653336,4.331253297500172,False
Baseline,Joint-OOD,F13047,camera,M,0.004544533789157867,0.04270262271165848,0.10642282606021619,True
Baseline,Joint-OOD,F13047,camera,H,0.04534244164824486,0.3018561005592346,0.1502121095589622,True
Baseline,Joint-OOD,F13047,light,M,0.03615161031484604,0.04270262271165848,0.8465899286550399,True
Baseline,Joint-OOD,F13047,light,H,0.08331317454576492,0.3018561005592346,0.2760029510465898,True
Baseline,Joint-OOD,F13047,appearance,M,0.0013894113944843411,0.04270262271165848,0.03253691005974231,True
Baseline,Joint-OOD,F13047,appearance,H,0.004804868716746569,0.3018561005592346,0.015917745932067677,True
Baseline,Joint-OOD,F13047,joint,M,0.044110510498285294,0.04270262271165848,1.032969585876102,False
Baseline,Joint-OOD,F13047,joint,H,0.052322689443826675,0.3018561005592346,0.17333653137004978,True
Proposed,Joint-OOD,F13032,camera,M,0.0024563586339354515,0.01537908986210823,0.15972067631827488,True
Proposed,Joint-OOD,F13032,camera,H,0.07656238973140717,0.30730774998664856,0.24913914385411215,True
Proposed,Joint-OOD,F13032,light,M,0.00473165325820446,0.01537908986210823,0.30766796348999453,True
Proposed,Joint-OOD,F13032,light,H,0.21761441230773926,0.30730774998664856,0.7081318720962743,True
Proposed,Joint-OOD,F13032,appearance,M,0.003883289871737361,0.01537908986210823,0.2525045309284007,True
Proposed,Joint-OOD,F13032,appearance,H,0.01033252663910389,0.30730774998664856,0.03362273369139829,True
Proposed,Joint-OOD,F13032,joint,M,0.006924556568264961,0.01537908986210823,0.4502578910944548,True
Proposed,Joint-OOD,F13032,joint,H,0.1964236944913864,0.30730774998664856,0.6391758571006437,True
Proposed,Joint-OOD,F13033,camera,M,0.004633940756320953,0.01934674195945263,0.23952047151054573,True
Proposed,Joint-OOD,F13033,camera,H,0.08126261085271835,0.5699586272239685,0.14257633268666314,True
Proposed,Joint-OOD,F13033,light,M,0.04957152530550957,0.01934674195945263,2.5622673527875013,False
Proposed,Joint-OOD,F13033,light,H,0.12586943805217743,0.5699586272239685,0.2208396049117374,True
Proposed,Joint-OOD,F13033,appearance,M,0.00406798766925931,0.01934674195945263,0.2102673244820806,True
Proposed,Joint-OOD,F13033,appearance,H,0.06468025594949722,0.5699586272239685,0.11348237022839334,True
Proposed,Joint-OOD,F13033,joint,M,0.040250055491924286,0.01934674195945263,2.080456522151447,False
Proposed,Joint-OOD,F13033,joint,H,0.2584174871444702,0.5699586272239685,0.45339692181363117,True
Proposed,Joint-OOD,F13034,camera,M,0.003403553506359458,0.03594144806265831,0.09469717247969234,True
Proposed,Joint-OOD,F13034,camera,H,0.011311578564345837,0.2345832884311676,0.04821988232833954,True
Proposed,Joint-OOD,F13034,light,M,0.004821345210075378,0.03594144806265831,0.13414443407149637,True
Proposed,Joint-OOD,F13034,light,H,0.853711724281311,0.2345832884311676,3.639269148244593,False
Proposed,Joint-OOD,F13034,appearance,M,0.0034917390439659357,0.03594144806265831,0.09715076136828525,True
Proposed,Joint-OOD,F13034,appearance,H,0.01356598548591137,0.2345832884311676,0.05783014457951022,True
Proposed,Joint-OOD,F13034,joint,M,0.012256721965968609,0.03594144806265831,0.3410191471584819,True
Proposed,Joint-OOD,F13034,joint,H,0.8618119955062866,0.2345832884311676,3.6737996183354,False
Proposed,Joint-OOD,F13035,camera,M,0.014731450006365776,0.038175247609615326,0.3858900970862417,True
Proposed,Joint-OOD,F13035,camera,H,0.05260555446147919,0.1615944653749466,0.3255405705846352,True
Proposed,Joint-OOD,F13035,light,M,0.016492508351802826,0.038175247609615326,0.4320209922528126,True
Proposed,Joint-OOD,F13035,light,H,0.677971363067627,0.1615944653749466,4.195511037426526,False
Proposed,Joint-OOD,F13035,appearance,M,0.00609743595123291,0.038175247609615326,0.15972223713087663,True
Proposed,Joint-OOD,F13035,appearance,H,0.013366109691560268,0.1615944653749466,0.08271390768580453,True
Proposed,Joint-OOD,F13035,joint,M,0.0141141964122653,0.038175247609615326,0.3697211490701716,True
Proposed,Joint-OOD,F13035,joint,H,0.7280202507972717,0.1615944653749466,4.5052301086429605,False
Proposed,Joint-OOD,F13036,camera,M,0.00547084491699934,0.018976835533976555,0.28829068509363515,True
Proposed,Joint-OOD,F13036,camera,H,0.06339707225561142,0.07138415426015854,0.888111275011562,True
Proposed,Joint-OOD,F13036,light,M,0.007598808966577053,0.018976835533976555,0.4004255057684393,True
Proposed,Joint-OOD,F13036,light,H,0.6456846594810486,0.07138415426015854,9.04520990930088,False
Proposed,Joint-OOD,F13036,appearance,M,0.007214718032628298,0.018976835533976555,0.38018551721707783,True
Proposed,Joint-OOD,F13036,appearance,H,0.00580609031021595,0.07138415426015854,0.08133584225226982,True
Proposed,Joint-OOD,F13036,joint,M,0.007738080807030201,0.018976835533976555,0.40776455026844527,True
Proposed,Joint-OOD,F13036,joint,H,0.657841682434082,0.07138415426015854,9.215514132682546,False
Proposed,Joint-OOD,F13037,camera,M,0.010521192103624344,0.02356228604912758,0.44652679632560116,True
Proposed,Joint-OOD,F13037,camera,H,0.022625846788287163,0.06638847291469574,0.34080986946875097,True
Proposed,Joint-OOD,F13037,light,M,0.027884040027856827,0.02356228604912758,1.183418279946112,False
Proposed,Joint-OOD,F13037,light,H,0.0207512229681015,0.06638847291469574,0.31257268102499186,True
Proposed,Joint-OOD,F13037,appearance,M,0.00350635452196002,0.02356228604912758,0.1488121532286485,True
Proposed,Joint-OOD,F13037,appearance,H,0.01444915495812893,0.06638847291469574,0.217645538807543,True
Proposed,Joint-OOD,F13037,joint,M,0.020139455795288086,0.02356228604912758,0.8547326754839127,True
Proposed,Joint-OOD,F13037,joint,H,0.12488022446632385,0.06638847291469574,1.88105282413689,False
Proposed,Joint-OOD,F13038,camera,M,0.011163480579853058,0.020571324974298477,0.5426719277343852,True
Proposed,Joint-OOD,F13038,camera,H,0.006640525069087744,0.48869088292121887,0.01358839565287788,True
Proposed,Joint-OOD,F13038,light,M,0.02552284672856331,0.020571324974298477,1.2407001863249545,False
Proposed,Joint-OOD,F13038,light,H,0.012277341447770596,0.48869088292121887,0.02512291895928373,True
Proposed,Joint-OOD,F13038,appearance,M,0.002862013876438141,0.020571324974298477,0.1391263751855508,True
Proposed,Joint-OOD,F13038,appearance,H,0.004866983275860548,0.48869088292121887,0.009959226672630902,True
Proposed,Joint-OOD,F13038,joint,M,0.0359363779425621,0.020571324974298477,1.7469160585164303,False
Proposed,Joint-OOD,F13038,joint,H,0.021916057914495468,0.48869088292121887,0.044846463644848726,True
Proposed,Joint-OOD,F13039,camera,M,0.010937047190964222,0.01564646326005459,0.6990108249502299,True
Proposed,Joint-OOD,F13039,camera,H,0.01325966976583004,0.17269453406333923,0.07678106222497341,True
Proposed,Joint-OOD,F13039,light,M,0.032427821308374405,0.01564646326005459,2.0725336307255207,False
Proposed,Joint-OOD,F13039,light,H,0.06876005977392197,0.17269453406333923,0.39816002369074877,True
Proposed,Joint-OOD,F13039,appearance,M,0.0029744927305728197,0.01564646326005459,0.19010639536454849,True
Proposed,Joint-OOD,F13039,appearance,H,0.0038664117455482483,0.17269453406333923,0.022388732605342118,True
Proposed,Joint-OOD,F13039,joint,M,0.03986393287777901,0.01564646326005459,2.5477919332448504,False
Proposed,Joint-OOD,F13039,joint,H,0.28652629256248474,0.17269453406333923,1.6591509054791242,False
Proposed,Joint-OOD,F13040,camera,M,0.0028618357609957457,0.021365340799093246,0.13394758304614562,True
Proposed,Joint-OOD,F13040,camera,H,0.005513287149369717,0.3698761761188507,0.01490576442965647,True
Proposed,Joint-OOD,F13040,light,M,0.025173621252179146,0.021365340799093246,1.1782457152870467,False
Proposed,Joint-OOD,F13040,light,H,0.14866556227207184,0.3698761761188507,0.4019333276125948,True
Proposed,Joint-OOD,F13040,appearance,M,0.0027844393625855446,0.021365340799093246,0.13032506192008494,True
Proposed,Joint-OOD,F13040,appearance,H,0.0034663055557757616,0.3698761761188507,0.009371529662029242,True
Proposed,Joint-OOD,F13040,joint,M,0.023327261209487915,0.021365340799093246,1.0918272462322685,False
Proposed,Joint-OOD,F13040,joint,H,0.10270080715417862,0.3698761761188507,0.2776626714156854,True
Proposed,Joint-OOD,F13041,camera,M,0.0022697048261761665,0.02302134968340397,0.09859130143930661,True
Proposed,Joint-OOD,F13041,camera,H,0.03810426592826843,0.4960119426250458,0.07682126709814503,True
Proposed,Joint-OOD,F13041,light,M,0.03296183422207832,0.02302134968340397,1.431794168255931,False
Proposed,Joint-OOD,F13041,light,H,0.21386078000068665,0.4960119426250458,0.43116054599183734,True
Proposed,Joint-OOD,F13041,appearance,M,0.002559511223807931,0.02302134968340397,0.11117989427236215,True
Proposed,Joint-OOD,F13041,appearance,H,0.005662184674292803,0.4960119426250458,0.011415420048813347,True
Proposed,Joint-OOD,F13041,joint,M,0.03855177015066147,0.02302134968340397,1.674609468203914,False
Proposed,Joint-OOD,F13041,joint,H,0.03227698430418968,0.4960119426250458,0.06507299831002068,True
Proposed,Joint-OOD,F13042,camera,M,0.004138884600251913,0.03337744250893593,0.12400244863409879,True
Proposed,Joint-OOD,F13042,camera,H,0.02277027629315853,0.6538822054862976,0.03482320837317188,True
Proposed,Joint-OOD,F13042,light,M,0.004937679506838322,0.03337744250893593,0.1479346269719853,True
Proposed,Joint-OOD,F13042,light,H,0.8630167245864868,0.6538822054862976,1.3198351589100885,False
Proposed,Joint-OOD,F13042,appearance,M,0.0027938021812587976,0.03337744250893593,0.08370330292714401,True
Proposed,Joint-OOD,F13042,appearance,H,0.007881279103457928,0.6538822054862976,0.012053056402714852,True
Proposed,Joint-OOD,F13042,joint,M,0.013888951390981674,0.03337744250893593,0.41611790319954184,True
Proposed,Joint-OOD,F13042,joint,H,0.8667013049125671,0.6538822054862976,1.3254700887111528,False
Proposed,Joint-OOD,F13043,camera,M,0.0022871512919664383,0.024549946188926697,0.09316318962027145,True
Proposed,Joint-OOD,F13043,camera,H,0.01605008728802204,0.4204043447971344,0.03817773885226374,True
Proposed,Joint-OOD,F13043,light,M,0.042859997600317,0.024549946188926697,1.745828576180305,False
Proposed,Joint-OOD,F13043,light,H,0.08835030347108841,0.4204043447971344,0.21015554326328797,True
Proposed,Joint-OOD,F13043,appearance,M,0.003489384427666664,0.024549946188926697,0.1421340967843163,True
Proposed,Joint-OOD,F13043,appearance,H,0.0053398567251861095,0.4204043447971344,0.012701716314951147,True
Proposed,Joint-OOD,F13043,joint,M,0.05064862594008446,0.024549946188926697,2.063085008427824,False
Proposed,Joint-OOD,F13043,joint,H,0.26999545097351074,0.4204043447971344,0.6422280224144609,True
Proposed,Joint-OOD,F13044,camera,M,0.003938598558306694,0.020750777795910835,0.18980486404142582,True
Proposed,Joint-OOD,F13044,camera,H,0.022270778194069862,0.6009620428085327,0.03705854381416458,True
Proposed,Joint-OOD,F13044,light,M,0.022697813808918,0.020750777795910835,1.0938295437480348,False
Proposed,Joint-OOD,F13044,light,H,0.1762561947107315,0.6009620428085327,0.2932900618598419,True
Proposed,Joint-OOD,F13044,appearance,M,0.0075944773852825165,0.020750777795910835,0.3659851914938384,True
Proposed,Joint-OOD,F13044,appearance,H,0.012527174316346645,0.6009620428085327,0.020845200568412305,True
Proposed,Joint-OOD,F13044,joint,M,0.02779388055205345,0.020750777795910835,1.3394139162113978,False
Proposed,Joint-OOD,F13044,joint,H,0.10216420143842697,0.6009620428085327,0.17000108852295123,True
Proposed,Joint-OOD,F13045,camera,M,0.008523793891072273,0.02261076681315899,0.37697942584201105,True
Proposed,Joint-OOD,F13045,camera,H,0.008373796939849854,0.5349389910697937,0.015653741977386205,True
Proposed,Joint-OOD,F13045,light,M,0.042056746780872345,0.02261076681315899,1.8600318657214316,False
Proposed,Joint-OOD,F13045,light,H,0.06433608382940292,0.5349389910697937,0.12026807711425352,True
Proposed,Joint-OOD,F13045,appearance,M,0.003661071415990591,0.02261076681315899,0.16191717186079355,True
Proposed,Joint-OOD,F13045,appearance,H,0.0024821441620588303,0.5349389910697937,0.004640050928228157,True
Proposed,Joint-OOD,F13045,joint,M,0.030398862436413765,0.02261076681315899,1.344441906265747,False
Proposed,Joint-OOD,F13045,joint,H,0.0665319487452507,0.5349389910697937,0.12437296562024258,True
Proposed,Joint-OOD,F13046,camera,M,0.006591209676116705,0.026071328669786453,0.2528144905692945,True
Proposed,Joint-OOD,F13046,camera,H,0.05161917582154274,0.061641719192266464,0.8374064918685599,True
Proposed,Joint-OOD,F13046,light,M,0.007924344390630722,0.026071328669786453,0.3039486207626268,True
Proposed,Joint-OOD,F13046,light,H,0.2219693660736084,0.061641719192266464,3.600960015103806,False
Proposed,Joint-OOD,F13046,appearance,M,0.006168373394757509,0.026071328669786453,0.23659605050761817,True
Proposed,Joint-OOD,F13046,appearance,H,0.02009555883705616,0.061641719192266464,0.32600581392573064,True
Proposed,Joint-OOD,F13046,joint,M,0.01608152687549591,0.026071328669786453,0.6168280519639366,True
Proposed,Joint-OOD,F13046,joint,H,0.23328034579753876,0.061641719192266464,3.7844555417073114,False
Proposed,Joint-OOD,F13047,camera,M,0.001747726695612073,0.022773345932364464,0.07674439675235784,True
Proposed,Joint-OOD,F13047,camera,H,0.0039576273411512375,0.2984265387058258,0.013261646763435043,True
Proposed,Joint-OOD,F13047,light,M,0.015099817886948586,0.022773345932364464,0.6630478424994808,True
Proposed,Joint-OOD,F13047,light,H,0.029021911323070526,0.2984265387058258,0.09724976689046713,True
Proposed,Joint-OOD,F13047,appearance,M,0.0024441012647002935,0.022773345932364464,0.10732288843102523,True
Proposed,Joint-OOD,F13047,appearance,H,0.002119150711223483,0.2984265387058258,0.007101079952250619,True
Proposed,Joint-OOD,F13047,joint,M,0.017389703541994095,0.022773345932364464,0.7635989719578546,True
Proposed,Joint-OOD,F13047,joint,H,0.04122466593980789,0.2984265387058258,0.1381400800296958,True
Baseline,Joint-OOD,F13048,camera,M,0.0033714754972606897,0.02869066782295704,0.1175112241396828,True
Baseline,Joint-OOD,F13048,camera,H,0.17758792638778687,0.2437010407447815,0.7287122198783209,True
Baseline,Joint-OOD,F13048,light,M,0.035318274050951004,0.02869066782295704,1.2310021596182867,False
Baseline,Joint-OOD,F13048,light,H,0.08658095449209213,0.2437010407447815,0.35527527591794306,True
Baseline,Joint-OOD,F13048,appearance,M,0.00476488471031189,0.02869066782295704,0.16607785987118898,True
Baseline,Joint-OOD,F13048,appearance,H,0.020105814561247826,0.2437010407447815,0.08250196429117368,True
Baseline,Joint-OOD,F13048,joint,M,0.04739858955144882,0.02869066782295704,1.6520559871221439,False
Baseline,Joint-OOD,F13048,joint,H,0.05278126895427704,0.2437010407447815,0.21658204163991562,True
Baseline,Joint-OOD,F13049,camera,M,0.009566115215420723,0.02612164057791233,0.3662141811839162,True
Baseline,Joint-OOD,F13049,camera,H,0.06650768965482712,0.037040963768959045,1.7955172567772573,False
Baseline,Joint-OOD,F13049,light,M,0.014454139396548271,0.02612164057791233,0.5533396477696831,True
Baseline,Joint-OOD,F13049,light,H,0.19056455790996552,0.037040963768959045,5.144697613663655,False
Baseline,Joint-OOD,F13049,appearance,M,0.004449163563549519,0.02612164057791233,0.1703248136455716,True
Baseline,Joint-OOD,F13049,appearance,H,0.022942209616303444,0.037040963768959045,0.6193739925182348,True
Baseline,Joint-OOD,F13049,joint,M,0.021273722872138023,0.02612164057791233,0.8144099069384807,True
Baseline,Joint-OOD,F13049,joint,H,0.23086999356746674,0.037040963768959045,6.232829010808291,False
Baseline,Joint-OOD,F13050,camera,M,0.02139097824692726,0.024106105789542198,0.8873676417784234,True
Baseline,Joint-OOD,F13050,camera,H,0.05356568470597267,0.06285082548856735,0.852267003489339,True
Baseline,Joint-OOD,F13050,light,M,0.018870845437049866,0.024106105789542198,0.78282430193418,True
Baseline,Joint-OOD,F13050,light,H,0.19674067199230194,0.06285082548856735,3.1302798406059016,False
Baseline,Joint-OOD,F13050,appearance,M,0.005816102493554354,0.024106105789542198,0.2412709271390287,True
Baseline,Joint-OOD,F13050,appearance,H,0.03497462347149849,0.06285082548856735,0.5564703915919198,True
Baseline,Joint-OOD,F13050,joint,M,0.03812152147293091,0.024106105789542198,1.5814052176552271,False
Baseline,Joint-OOD,F13050,joint,H,0.4047243297100067,0.06285082548856735,6.439443341657089,False
Baseline,Joint-OOD,F13051,camera,M,0.00846897717565298,0.060120951384305954,0.14086565466200746,True
Baseline,Joint-OOD,F13051,camera,H,0.02511770650744438,0.15595462918281555,0.16105778096526083,True
Baseline,Joint-OOD,F13051,light,M,0.040540363639593124,0.060120951384305954,0.6743134083233392,True
Baseline,Joint-OOD,F13051,light,H,0.07198169082403183,0.15595462918281555,0.4615553331196879,True
Baseline,Joint-OOD,F13051,appearance,M,0.012632668018341064,0.060120951384305954,0.21012089342349813,True
Baseline,Joint-OOD,F13051,appearance,H,0.08274085819721222,0.15595462918281555,0.5305444194299641,True
Baseline,Joint-OOD,F13051,joint,M,0.03953595831990242,0.060120951384305954,0.657606997387319,True
Baseline,Joint-OOD,F13051,joint,H,0.11277557909488678,0.15595462918281555,0.7231306931113103,True
Baseline,Joint-OOD,F13052,camera,M,0.0015411924105137587,0.12341530621051788,0.012487854690283245,True
Baseline,Joint-OOD,F13052,camera,H,0.003220580518245697,0.7255731821060181,0.004438670829726336,True
Baseline,Joint-OOD,F13052,light,M,0.03668989986181259,0.12341530621051788,0.29728808353177955,True
Baseline,Joint-OOD,F13052,light,H,0.043185826390981674,0.7255731821060181,0.05951960113193864,True
Baseline,Joint-OOD,F13052,appearance,M,0.004673046991229057,0.12341530621051788,0.03786440381436905,True
Baseline,Joint-OOD,F13052,appearance,H,0.04011205583810806,0.7255731821060181,0.05528326683971492,True
Baseline,Joint-OOD,F13052,joint,M,0.06510601937770844,0.12341530621051788,0.5275360194516932,True
Baseline,Joint-OOD,F13052,joint,H,0.41838958859443665,0.7255731821060181,0.5766332038072806,True
Baseline,Joint-OOD,F13053,camera,M,0.011080646887421608,0.023293329402804375,0.47570043319301386,True
Baseline,Joint-OOD,F13053,camera,H,0.06798804551362991,0.2608436644077301,0.260646719819717,True
Baseline,Joint-OOD,F13053,light,M,0.05536765977740288,0.023293329402804375,2.37697491929758,False
Baseline,Joint-OOD,F13053,light,H,0.18872858583927155,0.2608436644077301,0.723531415906909,True
Baseline,Joint-OOD,F13053,appearance,M,0.006333442870527506,0.023293329402804375,0.27189942498151415,True
Baseline,Joint-OOD,F13053,appearance,H,0.005122782662510872,0.2608436644077301,0.01963928345410508,True
Baseline,Joint-OOD,F13053,joint,M,0.07051156461238861,0.023293329402804375,3.0271140459594172,False
Baseline,Joint-OOD,F13053,joint,H,0.3244825601577759,0.2608436644077301,1.243973323617209,False
Baseline,Joint-OOD,F13054,camera,M,0.0017963023856282234,0.04363046959042549,0.04117082402483273,True
Baseline,Joint-OOD,F13054,camera,H,0.019098032265901566,0.4519585072994232,0.042256162805779623,True
Baseline,Joint-OOD,F13054,light,M,0.05220325291156769,0.04363046959042549,1.1964861575320622,False
Baseline,Joint-OOD,F13054,light,H,0.21675515174865723,0.4519585072994232,0.4795908213871868,True
Baseline,Joint-OOD,F13054,appearance,M,0.0035854943562299013,0.04363046959042549,0.08217867902610707,True
Baseline,Joint-OOD,F13054,appearance,H,0.009309180080890656,0.4519585072994232,0.02059742195476212,True
Baseline,Joint-OOD,F13054,joint,M,0.07872781902551651,0.04363046959042549,1.8044229128075433,False
Baseline,Joint-OOD,F13054,joint,H,0.3347459137439728,0.4519585072994232,0.7406562955174181,True
Baseline,Joint-OOD,F13055,camera,M,0.004679415840655565,0.019293595105409622,0.24253726768338424,True
Baseline,Joint-OOD,F13055,camera,H,0.03899652883410454,0.04779645428061485,0.8158874841458823,True
Baseline,Joint-OOD,F13055,light,M,0.04951748624444008,0.019293595105409622,2.5665245888028485,False
Baseline,Joint-OOD,F13055,light,H,0.09569844603538513,0.04779645428061485,2.0022080607388952,False
Baseline,Joint-OOD,F13055,appearance,M,0.0031384597532451153,0.019293595105409622,0.16266847811920446,True
Baseline,Joint-OOD,F13055,appearance,H,0.011058417148888111,0.04779645428061485,0.2313648013294817,True
Baseline,Joint-OOD,F13055,joint,M,0.05254141613841057,0.019293595105409622,2.723256907349464,False
Baseline,Joint-OOD,F13055,joint,H,0.08534128963947296,0.04779645428061485,1.7855150747884123,False
Baseline,Joint-OOD,F13056,camera,M,0.007347654551267624,0.03551264852285385,0.20690246593517533,True
Baseline,Joint-OOD,F13056,camera,H,0.03708260878920555,0.04953615367412567,0.7485968537879232,True
Baseline,Joint-OOD,F13056,light,M,0.03869929537177086,0.03551264852285385,1.0897327285197067,False
Baseline,Joint-OOD,F13056,light,H,0.16116061806678772,0.04953615367412567,3.2533938570803307,False
Baseline,Joint-OOD,F13056,appearance,M,0.002444893354550004,0.03551264852285385,0.06884570586101497,True
Baseline,Joint-OOD,F13056,appearance,H,0.008841686882078648,0.04953615367412567,0.17848957228782472,True
Baseline,Joint-OOD,F13056,joint,M,0.0338381789624691,0.03551264852285385,0.9528486432289848,True
Baseline,Joint-OOD,F13056,joint,H,0.22174672782421112,0.04953615367412567,4.476462368939165,False
Baseline,Joint-OOD,F13057,camera,M,0.005068633239716291,0.04239429533481598,0.11955932277411194,True
Baseline,Joint-OOD,F13057,camera,H,0.026730772107839584,0.633056640625,0.04222492963891668,True
Baseline,Joint-OOD,F13057,light,M,0.02430122345685959,0.04239429533481598,0.5732191858583011,True
Baseline,Joint-OOD,F13057,light,H,0.09997402876615524,0.633056640625,0.15792272341927183,True
Baseline,Joint-OOD,F13057,appearance,M,0.0018865264719352126,0.04239429533481598,0.04449953601153308,True
Baseline,Joint-OOD,F13057,appearance,H,0.014958135783672333,0.633056640625,0.02362843199765595,True
Baseline,Joint-OOD,F13057,joint,M,0.02190803922712803,0.04239429533481598,0.5167685664805997,True
Baseline,Joint-OOD,F13057,joint,H,0.021570997312664986,0.633056640625,0.03407435595552479,True
Baseline,Joint-OOD,F13058,camera,M,0.01777227222919464,0.031208399683237076,0.5694707966310953,True
Baseline,Joint-OOD,F13058,camera,H,0.013613086193799973,0.07538248598575592,0.18058685669204735,True
Baseline,Joint-OOD,F13058,light,M,0.04651319235563278,0.031208399683237076,1.4904061992200244,False
Baseline,Joint-OOD,F13058,light,H,0.23852254450321198,0.07538248598575592,3.164163948483771,False
Baseline,Joint-OOD,F13058,appearance,M,0.004089866764843464,0.031208399683237076,0.13105019181871885,True
Baseline,Joint-OOD,F13058,appearance,H,0.008400139398872852,0.07538248598575592,0.11143356827552915,True
Baseline,Joint-OOD,F13058,joint,M,0.06144329532980919,0.031208399683237076,1.9688063455176825,False
Baseline,Joint-OOD,F13058,joint,H,0.3432256281375885,0.07538248598575592,4.553121638923443,False
Baseline,Joint-OOD,F13059,camera,M,0.004529574885964394,0.03877862170338631,0.1168059793514748,True
Baseline,Joint-OOD,F13059,camera,H,0.01608870178461075,0.46380820870399475,0.03468826442198365,True
Baseline,Joint-OOD,F13059,light,M,0.06358249485492706,0.03877862170338631,1.6396275076835642,False
Baseline,Joint-OOD,F13059,light,H,0.27055859565734863,0.46380820870399475,0.5833415419993586,True
Baseline,Joint-OOD,F13059,appearance,M,0.007355565205216408,0.03877862170338631,0.18968093454889579,True
Baseline,Joint-OOD,F13059,appearance,H,0.023750273510813713,0.46380820870399475,0.05120710040294109,True
Baseline,Joint-OOD,F13059,joint,M,0.05561777576804161,0.03877862170338631,1.434238075645294,False
Baseline,Joint-OOD,F13059,joint,H,0.28534626960754395,0.46380820870399475,0.6152247076542229,True
Baseline,Joint-OOD,F13060,camera,M,0.00570813100785017,0.0243048258125782,0.2348558698534719,True
Baseline,Joint-OOD,F13060,camera,H,0.1943359225988388,0.07692506909370422,2.5263015670757953,False
Baseline,Joint-OOD,F13060,light,M,0.019454477354884148,0.0243048258125782,0.8004368146846003,True
Baseline,Joint-OOD,F13060,light,H,0.36238276958465576,0.07692506909370422,4.710854001875888,False
Baseline,Joint-OOD,F13060,appearance,M,0.004194624722003937,0.0243048258125782,0.17258402731827605,True
Baseline,Joint-OOD,F13060,appearance,H,0.021831071004271507,0.07692506909370422,0.2837965732299645,True
Baseline,Joint-OOD,F13060,joint,M,0.025583960115909576,0.0243048258125782,1.052628820020977,False
Baseline,Joint-OOD,F13060,joint,H,0.3189053237438202,0.07692506909370422,4.145661843414845,False
Baseline,Joint-OOD,F13061,camera,M,0.008317978121340275,0.040451694279909134,0.20562743463310282,True
Baseline,Joint-OOD,F13061,camera,H,0.06336436420679092,0.07151474058628082,0.8860322177963204,True
Baseline,Joint-OOD,F13061,light,M,0.036297671496868134,0.040451694279909134,0.8973090532550536,True
Baseline,Joint-OOD,F13061,light,H,0.02455616556107998,0.07151474058628082,0.34337208468866015,True
Baseline,Joint-OOD,F13061,appearance,M,0.004607263952493668,0.040451694279909134,0.11389545072236754,True
Baseline,Joint-OOD,F13061,appearance,H,0.02739248424768448,0.07151474058628082,0.3830327009945048,True
Baseline,Joint-OOD,F13061,joint,M,0.019639547914266586,0.040451694279909134,0.48550618864982437,True
Baseline,Joint-OOD,F13061,joint,H,0.22044521570205688,0.07151474058628082,3.0825143724893334,False
Baseline,Joint-OOD,F13062,camera,M,0.015483291819691658,0.05469951778650284,0.2830608467175953,True
Baseline,Joint-OOD,F13062,camera,H,0.05033847317099571,0.6420115828514099,0.07840742210198764,True
Baseline,Joint-OOD,F13062,light,M,0.017140932381153107,0.05469951778650284,0.3133653288874632,True
Baseline,Joint-OOD,F13062,light,H,0.6756491661071777,0.6420115828514099,1.0523940442108084,False
Baseline,Joint-OOD,F13062,appearance,M,0.002556096063926816,0.05469951778650284,0.0467297732660732,True
Baseline,Joint-OOD,F13062,appearance,H,0.015203393064439297,0.6420115828514099,0.023680870362050833,True
Baseline,Joint-OOD,F13062,joint,M,0.029296638444066048,0.05469951778650284,0.5355922616797734,True
Baseline,Joint-OOD,F13062,joint,H,0.6575389504432678,0.6420115828514099,1.0241854944779893,False
Baseline,Joint-OOD,F13063,camera,M,0.008700036443769932,0.08135322481393814,0.10694150678928423,True
Baseline,Joint-OOD,F13063,camera,H,0.11973132193088531,0.2674731910228729,0.4476385893965968,True
Baseline,Joint-OOD,F13063,light,M,0.06439267098903656,0.08135322481393814,0.7915195880225789,True
Baseline,Joint-OOD,F13063,light,H,0.33445248007774353,0.2674731910228729,1.250414962332217,False
Baseline,Joint-OOD,F13063,appearance,M,0.007002975791692734,0.08135322481393814,0.08608110874165277,True
Baseline,Joint-OOD,F13063,appearance,H,0.03042319416999817,0.2674731910228729,0.11374296636479181,True
Baseline,Joint-OOD,F13063,joint,M,0.0592106431722641,0.08135322481393814,0.7278217096824859,True
Baseline,Joint-OOD,F13063,joint,H,0.39647990465164185,0.2674731910228729,1.4823164263133082,False
Proposed,Joint-OOD,F13048,camera,M,0.0031328920740634203,0.026450859382748604,0.11844197682691208,True
Proposed,Joint-OOD,F13048,camera,H,0.13315868377685547,0.14652279019355774,0.9087916193852971,True
Proposed,Joint-OOD,F13048,light,M,0.028942331671714783,0.026450859382748604,1.0941924892841528,False
Proposed,Joint-OOD,F13048,light,H,0.08266294747591019,0.14652279019355774,0.564164437264072,True
Proposed,Joint-OOD,F13048,appearance,M,0.0038803936913609505,0.026450859382748604,0.14670198934601592,True
Proposed,Joint-OOD,F13048,appearance,H,0.021170562133193016,0.14652279019355774,0.1444864795792282,True
