model,split,latent_id,pair_type,channel,masked_mae_drift,masked_rmse_drift
Proposed,Joint-OOD,F13154,joint,M,0.0618763267993927,0.06280245631933212
Proposed,Joint-OOD,F13154,joint,H,0.1031283587217331,0.1036461666226387
Proposed,Joint-OOD,F13155,joint,M,0.05611097440123558,0.05861411616206169
Proposed,Joint-OOD,F13155,joint,H,0.523533046245575,0.5245825052261353
Baseline,Joint-OOD,F13156,camera,M,0.008552446030080318,0.011087137274444103
Baseline,Joint-OOD,F13156,camera,H,0.16751863062381744,0.16869913041591644
Baseline,Joint-OOD,F13157,camera,M,0.015123422257602215,0.017321359366178513
Baseline,Joint-OOD,F13157,camera,H,0.13181719183921814,0.13425302505493164
Baseline,Joint-OOD,F13158,camera,M,0.017021313309669495,0.020413244143128395
Baseline,Joint-OOD,F13158,camera,H,0.2510409951210022,0.25250422954559326
Baseline,Joint-OOD,F13159,camera,M,0.013028834015130997,0.01505369320511818
Baseline,Joint-OOD,F13159,camera,H,0.10771390050649643,0.1112426146864891
Baseline,Joint-OOD,F13156,light,M,0.04646623134613037,0.049015216529369354
Baseline,Joint-OOD,F13156,light,H,0.13065338134765625,0.13487796485424042
Baseline,Joint-OOD,F13157,light,M,0.0758545845746994,0.07883194833993912
Baseline,Joint-OOD,F13157,light,H,0.44627946615219116,0.44921228289604187
Baseline,Joint-OOD,F13158,light,M,0.05084775760769844,0.05275837704539299
Baseline,Joint-OOD,F13158,light,H,0.2178112119436264,0.22130906581878662
Baseline,Joint-OOD,F13159,light,M,0.0477684922516346,0.05026442930102348
Baseline,Joint-OOD,F13159,light,H,0.10634854435920715,0.11247270554304123
Baseline,Joint-OOD,F13156,appearance,M,0.003471777541562915,0.006369870621711016
Baseline,Joint-OOD,F13156,appearance,H,0.016065290197730064,0.018850605934858322
Baseline,Joint-OOD,F13157,appearance,M,0.003936121705919504,0.007850092835724354
Baseline,Joint-OOD,F13157,appearance,H,0.0023330477997660637,0.004668206442147493
Baseline,Joint-OOD,F13158,appearance,M,0.014499212615191936,0.019794713705778122
Baseline,Joint-OOD,F13158,appearance,H,0.04435364156961441,0.049075931310653687
Baseline,Joint-OOD,F13159,appearance,M,0.006804418284446001,0.013412811793386936
Baseline,Joint-OOD,F13159,appearance,H,0.03126406669616699,0.03671015426516533
Baseline,Joint-OOD,F13156,joint,M,0.05747751146554947,0.05881063640117645
Baseline,Joint-OOD,F13156,joint,H,0.040508583188056946,0.04856283962726593
Baseline,Joint-OOD,F13157,joint,M,0.0879703089594841,0.09050723165273666
Baseline,Joint-OOD,F13157,joint,H,0.4861825108528137,0.48885321617126465
Baseline,Joint-OOD,F13158,joint,M,0.06461342424154282,0.06680925190448761
Baseline,Joint-OOD,F13158,joint,H,0.08303433656692505,0.09415260702371597
Baseline,Joint-OOD,F13159,joint,M,0.050291791558265686,0.0536876916885376
Baseline,Joint-OOD,F13159,joint,H,0.051710814237594604,0.0675969049334526
Proposed,Joint-OOD,F13156,camera,M,0.006153383757919073,0.0073772273026406765
Proposed,Joint-OOD,F13156,camera,H,0.07925087213516235,0.0826660692691803
Proposed,Joint-OOD,F13157,camera,M,0.022393563762307167,0.026844441890716553
Proposed,Joint-OOD,F13157,camera,H,0.015131747350096703,0.017093153670430183
Proposed,Joint-OOD,F13158,camera,M,0.01609542779624462,0.018031388521194458
Proposed,Joint-OOD,F13158,camera,H,0.19780629873275757,0.20016981661319733
Proposed,Joint-OOD,F13159,camera,M,0.017855359241366386,0.018318241462111473
Proposed,Joint-OOD,F13159,camera,H,0.024245519191026688,0.025090044364333153
Proposed,Joint-OOD,F13156,light,M,0.04236293584108353,0.044255200773477554
Proposed,Joint-OOD,F13156,light,H,0.06048085168004036,0.06869778782129288
Proposed,Joint-OOD,F13157,light,M,0.0636085793375969,0.06560252606868744
Proposed,Joint-OOD,F13157,light,H,0.4365880787372589,0.43839573860168457
Proposed,Joint-OOD,F13158,light,M,0.023830251768231392,0.027301670983433723
Proposed,Joint-OOD,F13158,light,H,0.20582357048988342,0.20713157951831818
Proposed,Joint-OOD,F13159,light,M,0.048708342015743256,0.05042261257767677
Proposed,Joint-OOD,F13159,light,H,0.07736348360776901,0.08331562578678131
Proposed,Joint-OOD,F13156,appearance,M,0.00388108822517097,0.006064809393137693
Proposed,Joint-OOD,F13156,appearance,H,0.008241712115705013,0.010050482116639614
Proposed,Joint-OOD,F13157,appearance,M,0.005994289647787809,0.00954422540962696
Proposed,Joint-OOD,F13157,appearance,H,0.0013091809814795852,0.0021223716903477907
Proposed,Joint-OOD,F13158,appearance,M,0.006282718386501074,0.01136639341711998
Proposed,Joint-OOD,F13158,appearance,H,0.03693918511271477,0.04128672182559967
Proposed,Joint-OOD,F13159,appearance,M,0.006966180168092251,0.013475055806338787
Proposed,Joint-OOD,F13159,appearance,H,0.0169980525970459,0.018134837970137596
Proposed,Joint-OOD,F13156,joint,M,0.04532376304268837,0.04672488942742348
Proposed,Joint-OOD,F13156,joint,H,0.09063249826431274,0.09777761995792389
Proposed,Joint-OOD,F13157,joint,M,0.07176944613456726,0.07507619261741638
Proposed,Joint-OOD,F13157,joint,H,0.6756175756454468,0.676392138004303
Proposed,Joint-OOD,F13158,joint,M,0.05566248297691345,0.05720527842640877
Proposed,Joint-OOD,F13158,joint,H,0.0713605135679245,0.07422545552253723
Proposed,Joint-OOD,F13159,joint,M,0.04128675535321236,0.044334378093481064
Proposed,Joint-OOD,F13159,joint,H,0.04208477586507797,0.04981645569205284
Baseline,Joint-OOD,F13160,camera,M,0.007663957308977842,0.009114429354667664
Baseline,Joint-OOD,F13160,camera,H,0.0426914282143116,0.044858649373054504
Baseline,Joint-OOD,F13161,camera,M,0.007354632951319218,0.00992612075060606
Baseline,Joint-OOD,F13161,camera,H,0.14198963344097137,0.14364653825759888
Baseline,Joint-OOD,F13162,camera,M,0.003762616543099284,0.004718721378594637
Baseline,Joint-OOD,F13162,camera,H,0.005794501397758722,0.006776303518563509
Baseline,Joint-OOD,F13163,camera,M,0.005730564706027508,0.007908795960247517
Baseline,Joint-OOD,F13163,camera,H,0.08561648428440094,0.0868595540523529
Baseline,Joint-OOD,F13160,light,M,0.021366696804761887,0.02588656358420849
Baseline,Joint-OOD,F13160,light,H,0.22762496769428253,0.2298319935798645
Baseline,Joint-OOD,F13161,light,M,0.07192131131887436,0.0740026906132698
Baseline,Joint-OOD,F13161,light,H,0.2917231023311615,0.2933378219604492
Baseline,Joint-OOD,F13162,light,M,0.06223864108324051,0.06409259140491486
Baseline,Joint-OOD,F13162,light,H,0.5467763543128967,0.5488516688346863
Baseline,Joint-OOD,F13163,light,M,0.056572187691926956,0.05798143520951271
Baseline,Joint-OOD,F13163,light,H,0.023204440250992775,0.028678718954324722
Baseline,Joint-OOD,F13160,appearance,M,0.012834119610488415,0.01907750777900219
Baseline,Joint-OOD,F13160,appearance,H,0.03183498978614807,0.03642236441373825
Baseline,Joint-OOD,F13161,appearance,M,0.004125471692532301,0.008303935639560223
Baseline,Joint-OOD,F13161,appearance,H,0.00415512640029192,0.006980104837566614
Baseline,Joint-OOD,F13162,appearance,M,0.005856949370354414,0.009416617453098297
Baseline,Joint-OOD,F13162,appearance,H,0.010606220923364162,0.012418495491147041
Baseline,Joint-OOD,F13163,appearance,M,0.005838437471538782,0.00809265486896038
Baseline,Joint-OOD,F13163,appearance,H,0.026653289794921875,0.02838565595448017
Baseline,Joint-OOD,F13160,joint,M,0.023861775174736977,0.029403747990727425
Baseline,Joint-OOD,F13160,joint,H,0.23171451687812805,0.23380450904369354
Baseline,Joint-OOD,F13161,joint,M,0.07321318984031677,0.0755949541926384
Baseline,Joint-OOD,F13161,joint,H,0.28671419620513916,0.28844180703163147
Baseline,Joint-OOD,F13162,joint,M,0.08921317756175995,0.09082309901714325
Baseline,Joint-OOD,F13162,joint,H,0.5513473153114319,0.5526169538497925
Baseline,Joint-OOD,F13163,joint,M,0.06152268499135971,0.06420782208442688
Baseline,Joint-OOD,F13163,joint,H,0.03314584866166115,0.03945813328027725
Proposed,Joint-OOD,F13160,camera,M,0.007466103881597519,0.008864400908350945
Proposed,Joint-OOD,F13160,camera,H,0.06747156381607056,0.07428747415542603
Proposed,Joint-OOD,F13161,camera,M,0.007375401444733143,0.009539813734591007
Proposed,Joint-OOD,F13161,camera,H,0.0925125852227211,0.09322071820497513
Proposed,Joint-OOD,F13162,camera,M,0.014680844731628895,0.0157499797642231
Proposed,Joint-OOD,F13162,camera,H,0.012808513827621937,0.01369389332830906
Proposed,Joint-OOD,F13163,camera,M,0.018577484413981438,0.02030930481851101
Proposed,Joint-OOD,F13163,camera,H,0.10496952384710312,0.10524500161409378
Proposed,Joint-OOD,F13160,light,M,0.032402053475379944,0.03462613746523857
Proposed,Joint-OOD,F13160,light,H,0.34899789094924927,0.35163047909736633
Proposed,Joint-OOD,F13161,light,M,0.06106581911444664,0.06378888338804245
Proposed,Joint-OOD,F13161,light,H,0.31433650851249695,0.3151646554470062
Proposed,Joint-OOD,F13162,light,M,0.04217527061700821,0.045371055603027344
Proposed,Joint-OOD,F13162,light,H,0.6057056188583374,0.6064411401748657
Proposed,Joint-OOD,F13163,light,M,0.04494614154100418,0.04632823169231415
Proposed,Joint-OOD,F13163,light,H,0.14837509393692017,0.1512899100780487
Proposed,Joint-OOD,F13160,appearance,M,0.005517266690731049,0.012613875791430473
Proposed,Joint-OOD,F13160,appearance,H,0.016425825655460358,0.02324208989739418
Proposed,Joint-OOD,F13161,appearance,M,0.005005422048270702,0.008255014196038246
Proposed,Joint-OOD,F13161,appearance,H,0.008535213768482208,0.013487448915839195
Proposed,Joint-OOD,F13162,appearance,M,0.01046987995505333,0.014690608717501163
Proposed,Joint-OOD,F13162,appearance,H,0.0038862640503793955,0.005299503915011883
Proposed,Joint-OOD,F13163,appearance,M,0.007125428412109613,0.009911607019603252
Proposed,Joint-OOD,F13163,appearance,H,0.006295776925981045,0.007325603626668453
Proposed,Joint-OOD,F13160,joint,M,0.04109523817896843,0.04308326914906502
Proposed,Joint-OOD,F13160,joint,H,0.3540109395980835,0.35628366470336914
Proposed,Joint-OOD,F13161,joint,M,0.05686751380562782,0.05927041172981262
Proposed,Joint-OOD,F13161,joint,H,0.24685826897621155,0.24764002859592438
Proposed,Joint-OOD,F13162,joint,M,0.06725870072841644,0.07008315622806549
Proposed,Joint-OOD,F13162,joint,H,0.6499977707862854,0.6503897309303284
Proposed,Joint-OOD,F13163,joint,M,0.048188820481300354,0.0501856692135334
Proposed,Joint-OOD,F13163,joint,H,0.10152749717235565,0.11000347882509232
Baseline,Joint-OOD,F13164,camera,M,0.007275224197655916,0.007906406186521053
Baseline,Joint-OOD,F13164,camera,H,0.0028674593195319176,0.003681113012135029
Baseline,Joint-OOD,F13165,camera,M,0.018652252852916718,0.02086813561618328
Baseline,Joint-OOD,F13165,camera,H,0.010139623656868935,0.014082444831728935
Baseline,Joint-OOD,F13166,camera,M,0.023391427472233772,0.024344442412257195
Baseline,Joint-OOD,F13166,camera,H,0.039015091955661774,0.04257337376475334
Baseline,Joint-OOD,F13167,camera,M,0.007389608770608902,0.009714767336845398
Baseline,Joint-OOD,F13167,camera,H,0.06623569875955582,0.06885193288326263
Baseline,Joint-OOD,F13164,light,M,0.014710210263729095,0.015919242054224014
Baseline,Joint-OOD,F13164,light,H,0.3663843274116516,0.3674291968345642
Baseline,Joint-OOD,F13165,light,M,0.009078573435544968,0.014170663431286812
Baseline,Joint-OOD,F13165,light,H,0.843394935131073,0.8435977697372437
Baseline,Joint-OOD,F13166,light,M,0.03417140990495682,0.03632655739784241
Baseline,Joint-OOD,F13166,light,H,0.026946423575282097,0.03373346105217934
Baseline,Joint-OOD,F13167,light,M,0.03722091764211655,0.04099090397357941
Baseline,Joint-OOD,F13167,light,H,0.07731427252292633,0.08366236090660095
Baseline,Joint-OOD,F13164,appearance,M,0.003750709118321538,0.00819289032369852
Baseline,Joint-OOD,F13164,appearance,H,0.004416029900312424,0.005648226477205753
Baseline,Joint-OOD,F13165,appearance,M,0.004167129285633564,0.008517174981534481
Baseline,Joint-OOD,F13165,appearance,H,0.003152552293613553,0.00431806780397892
Baseline,Joint-OOD,F13166,appearance,M,0.006210663355886936,0.015625514090061188
Baseline,Joint-OOD,F13166,appearance,H,0.01427127979695797,0.016031429171562195
Baseline,Joint-OOD,F13167,appearance,M,0.004026332870125771,0.00857648067176342
Baseline,Joint-OOD,F13167,appearance,H,0.0043095797300338745,0.006652953568845987
Baseline,Joint-OOD,F13164,joint,M,0.014324890449643135,0.017443763092160225
Baseline,Joint-OOD,F13164,joint,H,0.4137724041938782,0.4147659242153168
Baseline,Joint-OOD,F13165,joint,M,0.013114706613123417,0.01845710165798664
Baseline,Joint-OOD,F13165,joint,H,0.8387380838394165,0.8389016389846802
Baseline,Joint-OOD,F13166,joint,M,0.06754735857248306,0.07092802971601486
Baseline,Joint-OOD,F13166,joint,H,0.052631303668022156,0.05633646622300148
Baseline,Joint-OOD,F13167,joint,M,0.0398971363902092,0.04169617220759392
Baseline,Joint-OOD,F13167,joint,H,0.023553989827632904,0.03172094374895096
Proposed,Joint-OOD,F13164,camera,M,0.003991448320448399,0.004842718131840229
Proposed,Joint-OOD,F13164,camera,H,0.04289016127586365,0.043441884219646454
Proposed,Joint-OOD,F13165,camera,M,0.011741101741790771,0.015461881645023823
Proposed,Joint-OOD,F13165,camera,H,0.057058826088905334,0.06030877307057381
Proposed,Joint-OOD,F13166,camera,M,0.012447454035282135,0.014563685283064842
Proposed,Joint-OOD,F13166,camera,H,0.06146618351340294,0.06616077572107315
Proposed,Joint-OOD,F13167,camera,M,0.0056707304902374744,0.0074649774469435215
Proposed,Joint-OOD,F13167,camera,H,0.017089448869228363,0.019381152465939522
Proposed,Joint-OOD,F13164,light,M,0.03263983502984047,0.033569302409887314
Proposed,Joint-OOD,F13164,light,H,0.4093165397644043,0.41093194484710693
Proposed,Joint-OOD,F13165,light,M,0.018124138936400414,0.022793080657720566
Proposed,Joint-OOD,F13165,light,H,0.7726634740829468,0.7729498744010925
Proposed,Joint-OOD,F13166,light,M,0.032897163182497025,0.03533005341887474
Proposed,Joint-OOD,F13166,light,H,0.21235133707523346,0.2157524675130844
Proposed,Joint-OOD,F13167,light,M,0.04750576242804527,0.04829789698123932
Proposed,Joint-OOD,F13167,light,H,0.008529826067388058,0.011187469586730003
Proposed,Joint-OOD,F13164,appearance,M,0.005171861965209246,0.008349038660526276
Proposed,Joint-OOD,F13164,appearance,H,0.005670397076755762,0.009641855955123901
Proposed,Joint-OOD,F13165,appearance,M,0.007024939637631178,0.009369077160954475
Proposed,Joint-OOD,F13165,appearance,H,0.0076562208123505116,0.00932175014168024
Proposed,Joint-OOD,F13166,appearance,M,0.008969091810286045,0.016253113746643066
Proposed,Joint-OOD,F13166,appearance,H,0.010854481719434261,0.015467168763279915
Proposed,Joint-OOD,F13167,appearance,M,0.004323671106249094,0.007169107440859079
Proposed,Joint-OOD,F13167,appearance,H,0.004875481594353914,0.007758799474686384
Proposed,Joint-OOD,F13164,joint,M,0.03593471646308899,0.037311848253011703
Proposed,Joint-OOD,F13164,joint,H,0.4427666664123535,0.4441068172454834
Proposed,Joint-OOD,F13165,joint,M,0.03025989979505539,0.03470255807042122
Proposed,Joint-OOD,F13165,joint,H,0.7590997815132141,0.7593855857849121
Proposed,Joint-OOD,F13166,joint,M,0.06715941429138184,0.07002824544906616
Proposed,Joint-OOD,F13166,joint,H,0.09095972031354904,0.09927158802747726
Proposed,Joint-OOD,F13167,joint,M,0.04719744622707367,0.048271503299474716
Proposed,Joint-OOD,F13167,joint,H,0.04649794474244118,0.04755561053752899
Baseline,Joint-OOD,F13168,camera,M,0.0042855404317379,0.005619469564408064
Baseline,Joint-OOD,F13168,camera,H,0.03666461259126663,0.038455553352832794
Baseline,Joint-OOD,F13169,camera,M,0.0095841558650136,0.011793513782322407
Baseline,Joint-OOD,F13169,camera,H,0.04697490110993385,0.04910246655344963
Baseline,Joint-OOD,F13170,camera,M,0.03465571627020836,0.03578609228134155
Baseline,Joint-OOD,F13170,camera,H,0.18948771059513092,0.19109594821929932
Baseline,Joint-OOD,F13171,camera,M,0.010801088064908981,0.013924174010753632
Baseline,Joint-OOD,F13171,camera,H,0.033936139196157455,0.03637228533625603
Baseline,Joint-OOD,F13168,light,M,0.03983774781227112,0.0439644455909729
Baseline,Joint-OOD,F13168,light,H,0.2178693562746048,0.22147014737129211
Baseline,Joint-OOD,F13169,light,M,0.00891146995127201,0.011795148253440857
Baseline,Joint-OOD,F13169,light,H,0.4231053590774536,0.42377009987831116
Baseline,Joint-OOD,F13170,light,M,0.06256811320781708,0.06396014988422394
Baseline,Joint-OOD,F13170,light,H,0.5247552990913391,0.5262145400047302
Baseline,Joint-OOD,F13171,light,M,0.07947393506765366,0.08035848289728165
Baseline,Joint-OOD,F13171,light,H,0.4058593213558197,0.4072344899177551
Baseline,Joint-OOD,F13168,appearance,M,0.014063883572816849,0.018703285604715347
Baseline,Joint-OOD,F13168,appearance,H,0.05447545647621155,0.0588669590651989
Baseline,Joint-OOD,F13169,appearance,M,0.0029261172749102116,0.008802191354334354
Baseline,Joint-OOD,F13169,appearance,H,0.004993967711925507,0.00846401322633028
Baseline,Joint-OOD,F13170,appearance,M,0.0033725323155522346,0.006100628059357405
Baseline,Joint-OOD,F13170,appearance,H,0.004407807718962431,0.005601697135716677
Baseline,Joint-OOD,F13171,appearance,M,0.0045854151248931885,0.008321640081703663
Baseline,Joint-OOD,F13171,appearance,H,0.008243956603109837,0.00930781476199627
Baseline,Joint-OOD,F13168,joint,M,0.05792321637272835,0.060575228184461594
Baseline,Joint-OOD,F13168,joint,H,0.32670360803604126,0.32868313789367676
Baseline,Joint-OOD,F13169,joint,M,0.020328722894191742,0.024570956826210022
Baseline,Joint-OOD,F13169,joint,H,0.4075973331928253,0.40810245275497437
Baseline,Joint-OOD,F13170,joint,M,0.0950290709733963,0.09695477038621902
Baseline,Joint-OOD,F13170,joint,H,0.5521078705787659,0.5530176162719727
Baseline,Joint-OOD,F13171,joint,M,0.07766243815422058,0.07886380702257156
Baseline,Joint-OOD,F13171,joint,H,0.409528523683548,0.4114246964454651
Proposed,Joint-OOD,F13168,camera,M,0.020742440596222878,0.022809021174907684
Proposed,Joint-OOD,F13168,camera,H,0.3190370798110962,0.3384527564048767
Proposed,Joint-OOD,F13169,camera,M,0.01423477753996849,0.015190396457910538
Proposed,Joint-OOD,F13169,camera,H,0.13805140554904938,0.13887321949005127
Proposed,Joint-OOD,F13170,camera,M,0.08672867715358734,0.08798711746931076
Proposed,Joint-OOD,F13170,camera,H,0.6431218385696411,0.6511720418930054
Proposed,Joint-OOD,F13171,camera,M,0.008958470076322556,0.010991942137479782
Proposed,Joint-OOD,F13171,camera,H,0.11830069869756699,0.1370232254266739
Proposed,Joint-OOD,F13168,light,M,0.03695668652653694,0.04070020094513893
Proposed,Joint-OOD,F13168,light,H,0.1684449464082718,0.17782840132713318
Proposed,Joint-OOD,F13169,light,M,0.04254322499036789,0.04382629320025444
Proposed,Joint-OOD,F13169,light,H,0.4161999225616455,0.418102502822876
Proposed,Joint-OOD,F13170,light,M,0.10915067791938782,0.11078901588916779
Proposed,Joint-OOD,F13170,light,H,0.6548574566841125,0.6553005576133728
Proposed,Joint-OOD,F13171,light,M,0.06896639615297318,0.07076716423034668
Proposed,Joint-OOD,F13171,light,H,0.431958943605423,0.43283042311668396
Proposed,Joint-OOD,F13168,appearance,M,0.0040237559005618095,0.005821185652166605
Proposed,Joint-OOD,F13168,appearance,H,0.011715627275407314,0.01380126178264618
Proposed,Joint-OOD,F13169,appearance,M,0.0029218043200671673,0.007875545881688595
Proposed,Joint-OOD,F13169,appearance,H,0.0068925959058105946,0.01015325915068388
Proposed,Joint-OOD,F13170,appearance,M,0.003950024489313364,0.005813386291265488
Proposed,Joint-OOD,F13170,appearance,H,0.0032348553650081158,0.004261896479874849
Proposed,Joint-OOD,F13171,appearance,M,0.003545434447005391,0.006121774669736624
Proposed,Joint-OOD,F13171,appearance,H,0.01611694134771824,0.017024952918291092
Proposed,Joint-OOD,F13168,joint,M,0.05724048614501953,0.060259588062763214
Proposed,Joint-OOD,F13168,joint,H,0.29057127237319946,0.2948477864265442
Proposed,Joint-OOD,F13169,joint,M,0.047871820628643036,0.049582771956920624
Proposed,Joint-OOD,F13169,joint,H,0.39107707142829895,0.39264631271362305
Proposed,Joint-OOD,F13170,joint,M,0.11832141876220703,0.12107991427183151
Proposed,Joint-OOD,F13170,joint,H,0.656947910785675,0.6572718620300293
Proposed,Joint-OOD,F13171,joint,M,0.05770741030573845,0.060050517320632935
Proposed,Joint-OOD,F13171,joint,H,0.4377208650112152,0.4385875463485718
Baseline,Joint-OOD,F13172,camera,M,0.0028654499910771847,0.0036377706564962864
Baseline,Joint-OOD,F13172,camera,H,0.02101639099419117,0.022055771201848984
Baseline,Joint-OOD,F13173,camera,M,0.007069443352520466,0.008223963901400566
Baseline,Joint-OOD,F13173,camera,H,0.011395464651286602,0.01478360965847969
Baseline,Joint-OOD,F13174,camera,M,0.004736478440463543,0.006122171878814697
Baseline,Joint-OOD,F13174,camera,H,0.06148573011159897,0.0626625046133995
Baseline,Joint-OOD,F13175,camera,M,0.008392751216888428,0.01116141676902771
Baseline,Joint-OOD,F13175,camera,H,0.02329086884856224,0.026380445808172226
Baseline,Joint-OOD,F13172,light,M,0.05520928278565407,0.05652253329753876
Baseline,Joint-OOD,F13172,light,H,0.08507038652896881,0.08753393590450287
Baseline,Joint-OOD,F13173,light,M,0.07929451018571854,0.07992564886808395
Baseline,Joint-OOD,F13173,light,H,0.25288888812065125,0.25583311915397644
Baseline,Joint-OOD,F13174,light,M,0.051266368478536606,0.05405419319868088
Baseline,Joint-OOD,F13174,light,H,0.31364160776138306,0.3148701786994934
Baseline,Joint-OOD,F13175,light,M,0.09909848123788834,0.10052904486656189
Baseline,Joint-OOD,F13175,light,H,0.5365889072418213,0.5375826954841614
Baseline,Joint-OOD,F13172,appearance,M,0.006035319529473782,0.008125066757202148
Baseline,Joint-OOD,F13172,appearance,H,0.043223727494478226,0.045126672834157944
Baseline,Joint-OOD,F13173,appearance,M,0.0073448834009468555,0.010000995360314846
Baseline,Joint-OOD,F13173,appearance,H,0.008121940307319164,0.010416699573397636
Baseline,Joint-OOD,F13174,appearance,M,0.007011876907199621,0.016018295660614967
Baseline,Joint-OOD,F13174,appearance,H,0.006700495257973671,0.010528075508773327
Baseline,Joint-OOD,F13175,appearance,M,0.011235018260776997,0.01876109652221203
Baseline,Joint-OOD,F13175,appearance,H,0.013518794439733028,0.01947735995054245
Baseline,Joint-OOD,F13172,joint,M,0.057917170226573944,0.059334173798561096
Baseline,Joint-OOD,F13172,joint,H,0.034884486347436905,0.03991318866610527
Baseline,Joint-OOD,F13173,joint,M,0.09578331559896469,0.09634602069854736
Baseline,Joint-OOD,F13173,joint,H,0.3292156755924225,0.33105701208114624
Baseline,Joint-OOD,F13174,joint,M,0.06977526843547821,0.07260017842054367
Baseline,Joint-OOD,F13174,joint,H,0.25685495138168335,0.2588682174682617
Baseline,Joint-OOD,F13175,joint,M,0.09294966608285904,0.0960029736161232
Baseline,Joint-OOD,F13175,joint,H,0.5251524448394775,0.5264589190483093
Proposed,Joint-OOD,F13172,camera,M,0.0035591511987149715,0.0040260739624500275
Proposed,Joint-OOD,F13172,camera,H,0.01858239620923996,0.018923930823802948
Proposed,Joint-OOD,F13173,camera,M,0.013730637729167938,0.01907060667872429
Proposed,Joint-OOD,F13173,camera,H,0.013491853140294552,0.0150263337418437
Proposed,Joint-OOD,F13174,camera,M,0.003101740498095751,0.0044029345735907555
Proposed,Joint-OOD,F13174,camera,H,0.035487156361341476,0.03626495227217674
Proposed,Joint-OOD,F13175,camera,M,0.005501036997884512,0.008025319315493107
Proposed,Joint-OOD,F13175,camera,H,0.00939808040857315,0.011138453148305416
Proposed,Joint-OOD,F13172,light,M,0.058363594114780426,0.05965087562799454
Proposed,Joint-OOD,F13172,light,H,0.09564276039600372,0.09698807448148727
Proposed,Joint-OOD,F13173,light,M,0.07673094421625137,0.07789500802755356
Proposed,Joint-OOD,F13173,light,H,0.24306467175483704,0.2451799362897873
Proposed,Joint-OOD,F13174,light,M,0.033370621502399445,0.035834576934576035
Proposed,Joint-OOD,F13174,light,H,0.33244234323501587,0.33323395252227783
Proposed,Joint-OOD,F13175,light,M,0.10142067074775696,0.10314646363258362
Proposed,Joint-OOD,F13175,light,H,0.5913537740707397,0.5918976664543152
Proposed,Joint-OOD,F13172,appearance,M,0.006892072502523661,0.00939557421952486
Proposed,Joint-OOD,F13172,appearance,H,0.0058156512677669525,0.008881923742592335
Proposed,Joint-OOD,F13173,appearance,M,0.009220047853887081,0.012942792847752571
Proposed,Joint-OOD,F13173,appearance,H,0.009533975273370743,0.010733691044151783
Proposed,Joint-OOD,F13174,appearance,M,0.0062727914191782475,0.01303243450820446
Proposed,Joint-OOD,F13174,appearance,H,0.01221538707613945,0.01563025638461113
Proposed,Joint-OOD,F13175,appearance,M,0.01082126796245575,0.01558095682412386
Proposed,Joint-OOD,F13175,appearance,H,0.006097480654716492,0.009819962084293365
Proposed,Joint-OOD,F13172,joint,M,0.06154413893818855,0.06292911618947983
Proposed,Joint-OOD,F13172,joint,H,0.1250540316104889,0.12617804110050201
Proposed,Joint-OOD,F13173,joint,M,0.08486143499612808,0.08625377714633942
Proposed,Joint-OOD,F13173,joint,H,0.3966571092605591,0.39964577555656433
Proposed,Joint-OOD,F13174,joint,M,0.06360338628292084,0.06509938091039658
Proposed,Joint-OOD,F13174,joint,H,0.25834739208221436,0.25899067521095276
Proposed,Joint-OOD,F13175,joint,M,0.08789058774709702,0.09064304828643799
Proposed,Joint-OOD,F13175,joint,H,0.5773064494132996,0.5778605937957764
Baseline,Joint-OOD,F13176,camera,M,0.0025240457616746426,0.0035901456139981747
Baseline,Joint-OOD,F13176,camera,H,0.018506983295083046,0.01950230449438095
Baseline,Joint-OOD,F13177,camera,M,0.01717771776020527,0.02350923791527748
Baseline,Joint-OOD,F13177,camera,H,0.02687585912644863,0.03226997330784798
Baseline,Joint-OOD,F13178,camera,M,0.010662809014320374,0.013728393241763115
Baseline,Joint-OOD,F13178,camera,H,0.002039812272414565,0.002648302586749196
Baseline,Joint-OOD,F13179,camera,M,0.004831697326153517,0.006384003441780806
Baseline,Joint-OOD,F13179,camera,H,0.10166458785533905,0.10248058289289474
Baseline,Joint-OOD,F13176,light,M,0.0317121297121048,0.03343980759382248
Baseline,Joint-OOD,F13176,light,H,0.21157486736774445,0.21247120201587677
Baseline,Joint-OOD,F13177,light,M,0.05801919102668762,0.062379978597164154
Baseline,Joint-OOD,F13177,light,H,0.28777605295181274,0.2922029197216034
Baseline,Joint-OOD,F13178,light,M,0.01681801863014698,0.019486840814352036
Baseline,Joint-OOD,F13178,light,H,0.8750470876693726,0.8751745223999023
Baseline,Joint-OOD,F13179,light,M,0.07703789323568344,0.0794619768857956
Baseline,Joint-OOD,F13179,light,H,0.36803001165390015,0.37022218108177185
Baseline,Joint-OOD,F13176,appearance,M,0.004764549434185028,0.00883409008383751
Baseline,Joint-OOD,F13176,appearance,H,0.009033923968672752,0.01127668283879757
Baseline,Joint-OOD,F13177,appearance,M,0.004695010371506214,0.006494247354567051
Baseline,Joint-OOD,F13177,appearance,H,0.013244934380054474,0.015461846254765987
Baseline,Joint-OOD,F13178,appearance,M,0.005635310895740986,0.00936560332775116
Baseline,Joint-OOD,F13178,appearance,H,0.0028283214196562767,0.003818148747086525
Baseline,Joint-OOD,F13179,appearance,M,0.005103891249746084,0.008383908309042454
Baseline,Joint-OOD,F13179,appearance,H,0.005391035694628954,0.0077939582988619804
